@relation kin8nm-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute theta1 numeric
@attribute theta2 numeric
@attribute theta3 numeric
@attribute theta4 numeric
@attribute theta5 numeric
@attribute theta6 numeric
@attribute theta7 numeric
@attribute theta8 numeric
@attribute y numeric

@data
0.661219,0.665787,0.702588,0.114351,0.24762,0.696196,0.831265,0.897447,0.386295
0.282108,0.597109,0.372725,0.884009,0.012056,0.10091,0.981878,0.748819,0.265361
0.042581,0.409431,0.688064,0.893327,0.318922,0.492476,0.005326,0.699131,0.675168
0.596629,0.360177,0.278467,0.427494,0.262972,0.999392,0.318339,0.245816,0.432205
0.807314,0.619663,0.601149,0.996118,0.006088,0.710997,0.406542,0.329143,0.155371
0.524264,0.454593,0.588563,0.417336,0.01676,0.816731,0.631157,0.708884,0.260946
0.656741,0.339505,0.066197,0.337094,0.361624,0.459437,0.230064,0.046247,0.526222
0.024842,0.218721,0.182131,0.182589,0.889749,0.831583,0.972069,0.789643,0.603494
0.481732,0.372526,0.567432,0.344966,0.159404,0.020805,0.158547,0.290481,0.382021
0.869983,0.161157,0.948626,0.444911,0.53558,0.481847,0.149732,0.425611,0.409691
0.725701,0.958146,0.287884,0.614207,0.255478,0.387108,0.016305,0.786956,0.697179
0.955055,0.863188,0.85309,0.946267,0.074515,0.487526,0.819779,0.167985,0.207222
0.432157,0.034434,0.70305,0.872348,0.954552,0.80605,0.974087,0.252506,0.420201
0.722755,0.305587,0.142848,0.972026,0.182684,0.991477,0.068236,0.682921,0.333373
0.441978,0.195453,0.377181,0.65501,0.760948,0.71486,0.501357,0.020475,0.424702
0.770836,0.334534,0.57644,0.474419,0.626072,0.72302,0.976176,0.973942,0.365919
0.499401,0.673754,0.331859,0.384971,0.99224,0.824864,0.178783,0.383137,0.754281
0.8187,0.476286,0.893392,0.559856,0.53141,0.115894,0.221882,0.485087,0.389639
0.874925,0.911797,0.030769,0.800417,0.188703,0.280195,0.482855,0.611355,0.34728
0.782587,0.943387,0.782813,0.462494,0.900969,0.020259,0.0622,0.147258,0.315147
0.970996,0.829585,0.641315,0.022548,0.69996,0.32268,0.078065,0.152397,0.282913
0.33323,0.322651,0.609767,0.510919,0.703224,0.897605,0.68124,0.461612,0.236593
0.187395,0.966028,0.415375,0.617236,0.554607,0.379383,0.866857,0.374591,0.447603
0.315738,0.327191,0.46813,0.834015,0.009649,0.684483,0.109048,0.955657,0.701172
0.217111,0.26854,0.068447,0.93543,0.86774,0.288272,0.348317,0.30915,0.857824
0.713361,0.60123,0.00294,0.803778,0.28732,0.749741,0.181447,0.953584,0.497327
0.573429,0.664492,0.087077,0.925986,0.1831,0.832091,0.993171,0.510248,0.713888
0.90338,0.829075,0.089608,0.132071,0.742029,0.556432,0.766083,0.173305,0.548336
0.993893,0.757038,0.629322,0.596716,0.675412,0.645937,0.621791,0.584173,0.516259
0.141674,0.118348,0.069096,0.076503,0.161524,0.596386,0.842245,0.648193,0.560861
0.93628,0.526277,0.905564,0.002492,0.155796,0.990721,0.497797,0.798652,0.263229
0.896109,0.045137,0.592106,0.547136,0.900713,0.017124,0.153865,0.587485,0.450038
0.798991,0.170537,0.617355,0.093113,0.400325,0.631675,0.470651,0.275332,0.558135
0.664817,0.593418,0.947518,0.067794,0.262354,0.949716,0.977672,0.01406,0.209069
0.762822,0.378377,0.665812,0.693588,0.63634,0.013987,0.311652,0.246547,0.469443
0.814152,0.478991,0.313798,0.625105,0.552131,0.919463,0.047073,0.607713,0.646274
0.45032,0.374036,0.376979,0.047539,0.399405,0.665881,0.876495,0.978797,0.573105
0.966004,0.539387,0.184351,0.380079,0.803344,0.714024,0.065447,0.923025,0.49132
0.44367,0.361433,0.881443,0.374671,0.094102,0.671122,0.638712,0.296825,0.126766
0.208487,0.728008,0.212633,0.515521,0.116998,0.77698,0.192066,0.974826,0.562785
0.786437,0.260684,0.183851,0.927209,0.891774,0.517833,0.431026,0.231175,0.63631
0.671678,0.586306,0.470592,0.678999,0.186512,0.066181,0.089784,0.450574,0.65476
0.06932,0.857931,0.445561,0.514192,0.08547,0.952999,0.613602,0.00573,0.443181
0.964513,0.700466,0.767439,0.59676,0.050635,0.175715,0.216959,0.343095,0.45206
0.377456,0.384477,0.264104,0.825779,0.644295,0.453139,0.748589,0.024046,0.416888
0.427554,0.004523,0.216379,0.563632,0.243704,0.007935,0.639353,0.954461,0.678748
0.372139,0.634876,0.146957,0.243177,0.204004,0.235332,0.96167,0.232183,0.451745
0.074262,0.105397,0.450051,0.286758,0.038064,0.18946,0.39901,0.380591,0.461287
0.021772,0.886725,0.240186,0.490869,0.377675,0.410624,0.060202,0.733449,0.582528
0.891087,0.59514,0.244132,0.744615,0.619973,0.629148,0.50357,0.576698,0.528643
0.398136,0.323894,0.558034,0.936122,0.504427,0.50188,0.172295,0.117347,0.394835
0.979921,0.858496,0.994598,0.437677,0.729668,0.011652,0.193738,0.837245,0.179682
0.315782,0.189552,0.896269,0.0839,0.952049,0.689921,0.524613,0.715058,0.446933
0.948828,0.16492,0.381794,0.28886,0.114424,0.659718,0.791887,0.718052,0.608018
0.786566,0.211067,0.107948,0.81495,0.631334,0.170921,0.256131,0.998968,0.528686
0.848204,0.739235,0.853241,0.632158,0.431821,0.892511,0.023735,0.675548,0.37908
0.728251,0.939069,0.237412,0.555473,0.55498,0.785867,0.687831,0.202149,0.452776
0.804604,0.265893,0.630198,0.168761,0.273449,0.851463,0.629391,0.982903,0.391174
0.979187,0.122299,0.781875,0.035417,0.084096,0.056475,0.5512,0.885996,0.115382
0.99632,0.923098,0.872728,0.723345,0.962167,0.852426,0.581028,0.433228,0.206538
0.921897,0.861531,0.748073,0.57314,0.14698,0.244589,0.835181,0.699376,0.335583
0.182039,0.199394,0.789817,0.982958,0.738353,0.744934,0.796344,0.365389,0.291306
0.299554,0.559818,0.347723,0.314792,0.90854,0.048577,0.14716,0.427849,0.426367
0.221501,0.70792,0.507466,0.493527,0.943836,0.136311,0.800077,0.370405,0.675852
0.492504,0.658915,0.158499,0.404707,0.101018,0.335275,0.885894,0.671524,0.265396
0.907665,0.101843,0.406168,0.144729,0.344694,0.536365,0.012591,0.619827,0.231747
0.008832,0.146063,0.742642,0.269268,0.382046,0.466529,0.408616,0.428945,0.576116
0.411543,0.299923,0.51365,0.647958,0.082038,0.995709,0.486295,0.783036,0.106302
0.290468,0.020645,0.083584,0.999038,0.374366,0.831744,0.872687,0.340113,0.787127
0.528887,0.573569,0.385798,0.479631,0.019113,0.7163,0.07703,0.945472,0.495672
0.351989,0.805695,0.407987,0.948212,0.911543,0.912345,0.288192,0.270535,0.450801
0.448289,0.831772,0.314128,0.561925,0.395216,0.059547,0.811068,0.452747,0.589329
0.844763,0.082516,0.920937,0.555349,0.406269,0.465103,0.576489,0.503037,0.289638
0.888787,0.354628,0.949695,0.078893,0.157354,0.047531,0.558464,0.061844,0.297499
0.748138,0.366356,0.245462,0.157582,0.073437,0.564515,0.64931,0.724929,0.374454
0.031525,0.45674,0.913374,0.212002,0.835337,0.457222,0.293666,0.497857,0.452537
0.790897,0.423332,0.84802,0.521645,0.735598,0.621703,0.786884,0.075,0.152496
0.625909,0.97868,0.494617,0.811326,0.610463,0.393264,0.187282,0.666316,0.629832
0.881716,0.957188,0.205111,0.738215,0.690456,0.937214,0.040253,0.162,0.646109
0.919916,0.775045,0.772604,0.40485,0.988079,0.94432,0.262928,0.740345,0.502317
0.901943,0.747976,0.062613,0.553739,0.60911,0.344129,0.243951,0.387899,0.631119
0.847695,0.825954,0.949656,0.021917,0.939642,0.309189,0.340837,0.455296,0.342336
0.153873,0.307476,0.596106,0.898956,0.60941,0.221161,0.49295,0.307254,0.631785
0.950058,0.952808,0.828474,0.005485,0.98461,0.085268,0.705298,0.109684,0.469809
0.456312,0.163602,0.007571,0.84223,0.314532,0.663761,0.154754,0.132882,0.416082
0.671265,0.057734,0.917246,0.958257,0.486904,0.095758,0.414172,0.732062,0.317826
0.119547,0.876129,0.909163,0.330177,0.234713,0.935833,0.862656,0.288383,0.24219
0.066265,0.514029,0.071995,0.968973,0.108539,0.731447,0.512983,0.195774,0.607047
0.629392,0.202466,0.629705,0.361154,0.734823,0.421421,0.353307,0.929831,0.449179
0.403655,0.180084,0.507477,0.41473,0.585692,0.058027,0.049687,0.592962,0.167904
0.729179,0.050207,0.335409,0.54955,0.398793,0.937649,0.794656,0.255418,0.426076
0.411623,0.370835,0.554802,0.648016,0.521148,0.245555,0.782128,0.576515,0.631842
0.637842,0.73187,0.689736,0.973333,0.721172,0.972205,0.262899,0.04436,0.190975
0.416797,0.153423,0.382574,0.618927,0.178785,0.893325,0.76104,0.102611,0.477366
0.586249,0.996693,0.221459,0.254523,0.228136,0.478247,0.880929,0.352279,0.501541
0.361744,0.678374,0.520295,0.916975,0.58155,0.894887,0.577318,0.247186,0.206215
0.388486,0.119068,0.757468,0.748804,0.790934,0.724762,0.488327,0.335887,0.127273
0.807503,0.637397,0.693346,0.308081,0.539573,0.100252,0.022981,0.978783,0.120124
0.71404,0.483879,0.057547,0.742065,0.362215,0.443972,0.00481,0.698515,0.693302
0.986927,0.516528,0.813214,0.080558,0.815221,0.972326,0.645271,0.898135,0.358234
0.063591,0.206284,0.542937,0.131067,0.697762,0.922099,0.413562,0.303346,0.749729
0.681414,0.35909,0.281594,0.729912,0.761264,0.96688,0.613546,0.483991,0.40306
0.681852,0.345844,0.157697,0.911904,0.939356,0.417605,0.281724,0.210293,0.771333
0.045386,0.741543,0.928057,0.549061,0.812751,0.929308,0.114357,0.760201,0.390777
0.741091,0.717137,0.598471,0.429631,0.184164,0.089066,0.558945,0.856617,0.483632
0.609365,0.567072,0.586063,0.904273,0.635461,0.482179,0.729523,0.045819,0.121596
0.841704,0.617145,0.05214,0.337701,0.78353,0.97183,0.246885,0.602009,0.767548
0.486808,0.138038,0.951759,0.382689,0.120865,0.591657,0.656476,0.194985,0.176574
0.178508,0.436659,0.94008,0.228833,0.869788,0.539693,0.719006,0.677274,0.410112
0.952533,0.956915,0.663559,0.305224,0.701122,0.379468,0.517541,0.182129,0.647261
0.040897,0.177161,0.443078,0.744688,0.225927,0.104644,0.95264,0.78618,0.577582
0.291682,0.928212,0.040811,0.158831,0.462516,0.239902,0.658259,0.142391,0.654284
0.927346,0.81127,0.5482,0.190053,0.39622,0.981247,0.677113,0.412607,0.565688
0.759978,0.527992,0.728125,0.749812,0.28336,0.82343,0.519121,0.388461,0.148542
0.003077,0.856165,0.539926,0.251712,0.636805,0.023483,0.495905,0.892242,0.243888
0.706394,0.020807,0.678647,0.687259,0.370068,0.483196,0.35515,0.337642,0.559965
0.498867,0.286619,0.017815,0.289287,0.784466,0.065032,0.017381,0.449158,0.320372
0.840533,0.432227,0.085079,0.98258,0.849823,0.643997,0.907845,0.236279,0.245873
0.802033,0.461524,0.523189,0.964029,0.177142,0.011668,0.900824,0.164292,0.209503
0.78073,0.820008,0.393581,0.288366,0.629684,0.959736,0.909637,0.232458,0.238032
0.757792,0.379617,0.203189,0.508652,0.696957,0.372595,0.009387,0.006404,0.645308
0.274251,0.319966,0.482584,0.525262,0.229768,0.619667,0.566676,0.667666,0.53402
0.996633,0.849339,0.982498,0.582195,0.022761,0.186441,0.643594,0.838009,0.277315
0.190391,0.308343,0.53374,0.114531,0.212853,0.674212,0.233451,0.541457,0.408793
0.658758,0.512097,0.716423,0.904526,0.745384,0.717706,0.892866,0.288713,0.242302
0.93479,0.72709,0.891431,0.587172,0.05644,0.543377,0.177901,0.738441,0.323816
0.858706,0.838229,0.072459,0.745656,0.203472,0.282488,0.389033,0.414102,0.354008
0.208598,0.588671,0.427817,0.427828,0.096435,0.553882,0.410631,0.501803,0.47631
0.633738,0.61089,0.575747,0.605011,0.323178,0.804992,0.364589,0.34641,0.317114
0.456563,0.006143,0.678016,0.445504,0.783777,0.214721,0.626163,0.695781,0.650204
0.882814,0.856282,0.418392,0.581914,0.27003,0.860578,0.303854,0.992899,0.412557
0.365658,0.973289,0.170157,0.393812,0.628147,0.217832,0.001566,0.748086,0.355065
0.157857,0.360944,0.345196,0.099655,0.8627,0.133204,0.129483,0.401567,0.39683
0.897052,0.513935,0.053644,0.990601,0.593405,0.128624,0.745779,0.997565,0.564013
0.642236,0.616697,0.214382,0.737978,0.013383,0.172078,0.423394,0.109971,0.379532
0.265451,0.598872,0.582566,0.426824,0.608875,0.337448,0.824966,0.974955,0.596844
0.107523,0.033006,0.282601,0.737621,0.98672,0.049527,0.138149,0.402163,0.731362
0.998174,0.305149,0.07604,0.415261,0.766467,0.099387,0.378511,0.00729,0.746652
0.077977,0.835932,0.611582,0.457843,0.359621,0.911148,0.586748,0.543604,0.383067
0.462097,0.98628,0.935139,0.877764,0.22319,0.954301,0.947386,0.340736,0.526053
0.883223,0.675396,0.621396,0.953288,0.476165,0.042607,0.364307,0.402353,0.523589
0.24603,0.072799,0.849741,0.838417,0.766856,0.822525,0.887191,0.196095,0.33626
0.710512,0.043423,0.433365,0.898903,0.907955,0.81197,0.805522,0.326769,0.147417
0.692727,0.35872,0.804434,0.115729,0.10129,0.455879,0.378132,0.83952,0.251837
0.815426,0.142404,0.989544,0.047735,0.915659,0.04736,0.218913,0.932766,0.320164
0.861386,0.812995,0.955866,0.677866,0.580316,0.691046,0.593695,0.888338,0.318974
0.259092,0.514984,0.955643,0.479432,0.058805,0.569105,0.694843,0.773607,0.333834
0.237482,0.25433,0.207612,0.596083,0.938824,0.594021,0.462996,0.992401,0.843661
0.058787,0.789002,0.813209,0.453375,0.863773,0.245393,0.332547,0.389612,0.530224
0.952803,0.299233,0.469232,0.818369,0.615735,0.249233,0.177414,0.225969,0.622972
0.579424,0.415463,0.590262,0.061984,0.285814,0.765262,0.213733,0.026152,0.463339
0.660439,0.737501,0.622405,0.08084,0.876694,0.631086,0.536372,0.325802,0.589676
0.186817,0.787756,0.819758,0.86857,0.750984,0.055143,0.40153,0.60517,0.496492
0.595517,0.363364,0.529392,0.500691,0.1777,0.470039,0.412679,0.282153,0.394409
0.12576,0.176036,0.647409,0.768535,0.005085,0.980578,0.770294,0.568707,0.351069
0.481652,0.009541,0.032988,0.804805,0.154064,0.574977,0.395805,0.932934,0.670854
0.530678,0.96292,0.082668,0.176208,0.780259,0.258294,0.217245,0.706519,0.487232
0.453223,0.094273,0.00577,0.147812,0.15126,0.023,0.560943,0.31999,0.54632
0.749885,0.937425,0.660557,0.067442,0.667915,0.373549,0.304472,0.001782,0.520228
0.386978,0.6383,0.003988,0.765029,0.18028,0.661402,0.384971,0.053756,0.313896
0.462001,0.654089,0.696874,0.90916,0.354707,0.453937,0.154545,0.905295,0.538856
0.270164,0.998988,0.347524,0.437642,0.650391,0.414265,0.905231,0.543308,0.628075
0.307898,0.248933,0.162526,0.484083,0.677829,0.810432,0.974593,0.374407,0.361853
0.453589,0.090381,0.091682,0.733719,0.788139,0.615452,0.577548,0.863104,0.904941
0.900553,0.523893,0.491915,0.866575,0.577949,0.364642,0.356109,0.994229,0.482174
0.487772,0.966625,0.804112,0.971818,0.282872,0.997931,0.129434,0.088318,0.068618
0.373049,0.366681,0.59129,0.151675,0.438091,0.172738,0.910767,0.331581,0.693817
0.363698,0.917853,0.898028,0.976787,0.934789,0.416404,0.999166,0.658561,0.294535
0.219334,0.72963,0.940263,0.642401,0.050201,0.758749,0.515072,0.927391,0.364926
0.069545,0.504758,0.7378,0.632982,0.355121,0.193061,0.462368,0.626704,0.571044
0.746934,0.387545,0.143931,0.389899,0.60399,0.910048,0.77817,0.909974,0.601873
0.801269,0.565182,0.589428,0.360024,0.898013,0.46056,0.736383,0.122505,0.488241
0.946177,0.870062,0.613274,0.429075,0.027145,0.696294,0.522001,0.463348,0.276751
0.228986,0.571191,0.362794,0.553882,0.881793,0.757821,0.893412,0.537578,0.431505
0.283515,0.850792,0.803128,0.432249,0.449054,0.595335,0.357098,0.13887,0.381228
0.682818,0.719557,0.039081,0.881573,0.171769,0.334285,0.746981,0.284459,0.26244
0.271791,0.237845,0.472952,0.954034,0.323517,0.898819,0.624008,0.292796,0.371939
0.642628,0.75392,0.109775,0.360734,0.48935,0.780443,0.089078,0.305918,0.622581
0.857074,0.7128,0.566182,0.358174,0.342963,0.710691,0.746112,0.681532,0.43928
0.784267,0.682288,0.927161,0.344326,0.286914,0.659304,0.023419,0.691578,0.367266
0.201812,0.895233,0.55124,0.687748,0.357773,0.213899,0.373833,0.400801,0.636653
0.602675,0.586357,0.825384,0.502817,0.163079,0.058602,0.970506,0.123742,0.179344
0.414157,0.721466,0.080319,0.498012,0.296307,0.591605,0.893978,0.231542,0.545994
0.221799,0.316903,0.531294,0.769784,0.21608,0.658848,0.855842,0.605296,0.120086
0.492028,0.364516,0.600859,0.797347,0.979205,0.538374,0.003442,0.40187,0.614404
0.90442,0.542823,0.725234,0.880993,0.470108,0.214446,0.669034,0.079026,0.182873
0.46671,0.106274,0.958547,0.213874,0.978763,0.250256,0.74668,0.277438,0.296802
0.409066,0.62414,0.012487,0.978225,0.058211,0.963137,0.55572,0.380143,0.724332
0.66559,0.695573,0.540853,0.801677,0.958029,0.529021,0.532914,0.203575,0.419951
0.751926,0.170235,0.256188,0.631201,0.616359,0.057847,0.295451,0.937905,0.466185
0.688075,0.530738,0.173656,0.459008,0.771673,0.901682,0.78459,0.19432,0.127816
0.623761,0.003179,0.140353,0.452291,0.862935,0.896159,0.638593,0.515125,0.69136
0.785289,0.041766,0.452514,0.614309,0.539666,0.089042,0.190926,0.067826,0.638745
0.384142,0.528611,0.639105,0.666198,0.91778,0.08586,0.270878,0.18596,0.615531
0.792752,0.265431,0.472877,0.458051,0.213627,0.608144,0.853845,0.113668,0.373004
0.80714,0.356736,0.851496,0.375892,0.766766,0.561003,0.444047,0.048955,0.300659
0.608807,0.788944,0.920625,0.028878,0.392246,0.459445,0.896583,0.264109,0.376199
0.462963,0.32583,0.703445,0.861393,0.49328,0.972679,0.636303,0.531003,0.122202
0.441459,0.403062,0.783044,0.921379,0.388908,0.858096,0.707353,0.726695,0.15176
0.051857,0.325519,0.508934,0.743406,0.395748,0.512181,0.684446,0.159854,0.390022
0.484208,0.177549,0.822386,0.614636,0.355639,0.097017,0.742455,0.685589,0.504744
0.487511,0.438217,0.697909,0.150678,0.302733,0.084117,0.564322,0.817372,0.19594
0.988714,0.127232,0.731689,0.219131,0.203327,0.326312,0.090316,0.967274,0.119509
0.105535,0.835467,0.449087,0.296421,0.674673,0.923623,0.561341,0.413339,0.581631
0.584235,0.163694,0.034682,0.831067,0.743907,0.572484,0.002433,0.681638,0.7354
0.513773,0.603839,0.5485,0.41184,0.2504,0.361353,0.712554,0.479597,0.451263
0.343903,0.508457,0.776566,0.986467,0.738656,0.729598,0.079402,0.417724,0.358099
0.551315,0.567406,0.647863,0.280971,0.003067,0.357396,0.154283,0.339136,0.4107
0.269857,0.24278,0.669755,0.256035,0.256183,0.240875,0.495486,0.531218,0.460601
0.141402,0.68404,0.578697,0.316873,0.919219,0.339733,0.323153,0.329019,0.62753
0.361193,0.342693,0.255419,0.457842,0.399977,0.45043,0.314775,0.634862,0.693726
0.114313,0.79958,0.241109,0.868016,0.411846,0.490018,0.525801,0.92769,0.517201
0.106956,0.062309,0.758515,0.188467,0.878217,0.695742,0.757271,0.645965,0.650165
0.474485,0.761964,0.283134,0.109529,0.349556,0.480933,0.546773,0.381543,0.600619
0.084333,0.904814,0.025624,0.879482,0.079753,0.040322,0.180494,0.706217,0.900349
0.28048,0.596265,0.308449,0.820772,0.982708,0.433356,0.979063,0.259044,0.408124
0.673125,0.226297,0.466331,0.44369,0.343981,0.596525,0.695495,0.486071,0.471303
0.376151,0.686699,0.844316,0.107113,0.384621,0.323581,0.412831,0.139042,0.402904
0.502307,0.031417,0.242729,0.292792,0.361271,0.037161,0.325786,0.172865,0.595012
0.651725,0.59523,0.98527,0.872157,0.951373,0.311329,0.561328,0.207275,0.376367
0.743999,0.831027,0.122793,0.76083,0.758109,0.17791,0.778783,0.07321,0.635702
0.481878,0.564184,0.333944,0.358117,0.907718,0.329232,0.0471,0.60296,0.583825
0.318892,0.084018,0.943978,0.388719,0.129466,0.996048,0.323274,0.16101,0.230801
0.214952,0.586258,0.171883,0.529145,0.408888,0.524807,0.347037,0.105387,0.570261
0.416384,0.066895,0.352766,0.826278,0.168496,0.249419,0.680194,0.975002,0.680759
0.644953,0.833918,0.264714,0.941113,0.327433,0.891864,0.28001,0.190293,0.266659
0.919028,0.132569,0.468922,0.291623,0.29514,0.925216,0.309197,0.888613,0.4603
0.96101,0.528983,0.386364,0.223613,0.609399,0.336584,0.783581,0.378342,0.687729
0.501677,0.514017,0.910944,0.592116,0.802338,0.528555,0.673017,0.958456,0.369125
0.057925,0.995303,0.995751,0.79556,0.194046,0.229608,0.676896,0.31674,0.220264
0.457024,0.322542,0.259608,0.849137,0.705788,0.01811,0.856191,0.422396,0.740732
0.628976,0.132492,0.654211,0.995074,0.649134,0.206102,0.86497,0.802018,0.409809
0.417628,0.23263,0.347711,0.877121,0.557929,0.046477,0.396209,0.129844,0.715466
0.547949,0.120908,0.317603,0.161622,0.832261,0.853423,0.99627,0.704473,0.494379
0.699709,0.55212,0.314843,0.090505,0.057659,0.995866,0.857713,0.960953,0.612367
0.146498,0.349292,0.932294,0.255769,0.676161,0.46588,0.432783,0.252952,0.530517
0.996009,0.698402,0.807745,0.840237,0.745769,0.099501,0.61787,0.167,0.358741
0.704643,0.708882,0.646013,0.47535,0.527684,0.818483,0.95608,0.712421,0.177337
0.067085,0.838915,0.571671,0.022521,0.565947,0.897098,0.469839,0.432819,0.626091
0.412864,0.115842,0.177486,0.057257,0.579116,0.860267,0.327464,0.843057,0.835705
0.494628,0.40982,0.507692,0.660117,0.891568,0.987565,0.756194,0.31837,0.187275
0.598407,0.905907,0.941953,0.283422,0.710188,0.982673,0.448187,0.784723,0.395821
0.677981,0.958796,0.140621,0.453362,0.578482,0.780296,0.466999,0.666863,0.587906
0.985708,0.788707,0.956299,0.606135,0.233799,0.243779,0.604172,0.343123,0.24754
0.577402,0.339791,0.243108,0.335722,0.759509,0.132197,0.76163,0.483273,0.804307
0.682548,0.02369,0.355975,0.131784,0.430072,0.216792,0.783159,0.145887,0.728414
0.746532,0.734511,0.197724,0.780763,0.160943,0.665014,0.579927,0.127747,0.465139
0.046565,0.537538,0.622281,0.246328,0.384113,0.153174,0.321764,0.496567,0.307379
0.5481,0.289285,0.737853,0.222715,0.816864,0.693958,0.974675,0.409092,0.293392
0.232797,0.243012,0.030801,0.519246,0.308025,0.498735,0.95717,0.372592,0.644608
0.32471,0.589007,0.320027,0.511584,0.136327,0.16546,0.785159,0.390454,0.368515
0.992618,0.253618,0.052746,0.78107,0.70887,0.136777,0.190796,0.354083,0.670378
0.699592,0.830697,0.13708,0.412542,0.432518,0.174387,0.086709,0.542494,0.607378
0.17499,0.004278,0.453683,0.790722,0.279282,0.12562,0.945632,0.697217,0.647421
0.837938,0.507817,0.27513,0.570024,0.114649,0.692268,0.888816,0.108578,0.506869
