@relation Folds5x2_pp-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute ﻿AT numeric
@attribute V numeric
@attribute AP numeric
@attribute RH numeric
@attribute PE numeric

@data
0.454391,0.375801,0.368721,0.777882,0.501987
0.642493,0.614057,0.631279,0.460992,0.321589
0.339093,0.358541,0.561,0.594638,0.63457
0.375921,0.309786,0.632022,0.638472,0.548609
0.632578,0.280071,0.227914,0.173324,0.395629
0.524363,0.753559,0.359564,0.511394,0.343841
0.193201,0.327936,0.573868,0.773324,0.843046
0.188952,0.261388,0.569166,0.867158,0.837616
0.68187,0.731673,0.280871,0.504021,0.187285
0.15864,0.245552,0.552833,0.872654,0.882781
0.289518,0.288612,0.549369,0.869571,0.579603
0.53966,0.255516,0.218758,0.413137,0.476954
0.511331,0.290214,0.480574,0.379893,0.564238
0.791501,0.880961,0.401138,0.414745,0.203311
0.354674,0.2379,0.263054,0.809115,0.643709
0.285269,0.271886,0.683247,0.802547,0.659603
0.761756,0.823488,0.351893,0.5937,0.216159
0.546742,0.879359,0.416234,0.78807,0.296954
0.624929,0.445374,0.496659,0.67681,0.428212
0.569972,0.642171,0.396684,0.978284,0.313245
0.78102,0.85516,0.460282,0.394102,0.333245
0.209065,0.303915,0.531799,0.920643,0.811788
0.616431,0.75694,0.326404,0.597319,0.350464
0.474221,0.280071,0.225934,0.530831,0.52596
0.745042,0.726157,0.436031,0.530831,0.317086
0.287252,0.257295,0.507548,0.897453,0.719205
0.510765,0.713879,0.65949,0.684182,0.391921
0.494618,0.440569,0.364266,0.99933,0.362517
0.314448,0.290036,0.506805,0.616086,0.654967
0.462323,0.618149,0.415244,0.793432,0.470993
0.275637,0.358541,0.601336,0.770241,0.721457
0.420397,0.561032,0.510517,0.829491,0.427285
0.219263,0.254448,0.641178,0.661126,0.80106
0.622096,0.778826,0.449394,0.855898,0.183046
0.564873,0.707473,0.560257,0.542091,0.432185
0.366572,0.281139,0.413017,0.823056,0.634172
0.834278,0.800712,0.33655,0.467962,0.236954
0.706516,0.317616,0.480079,0.827346,0.134967
0.323796,0.245552,0.584756,0.819035,0.718146
0.505099,0.554626,0.660975,0.678686,0.362914
0.646742,0.589502,0.453106,0.631501,0.32702
0.195751,0.260854,0.951002,0.704155,0.762914
0.585552,0.748932,0.54145,0.513941,0.334967
0.140227,0.193772,0.876516,0.879357,0.849007
0.237677,0.289324,0.584756,0.972252,0.564371
0.298017,0.358541,0.584014,0.719035,0.674172
0.365722,0.282384,0.124227,0.765818,0.62053
0.463173,0.330961,0.492205,0.707373,0.596026
0.300567,0.264769,0.586488,0.863941,0.653377
0.753824,0.856584,0.453848,0.63311,0.203046
0.103683,0.27153,0.637713,0.77815,0.811921
0.226629,0.814591,0.656768,0.836059,0.65404
0.454674,0.490036,0.564712,0.568767,0.492185
0.350708,0.435409,0.337293,0.873458,0.564238
0.729745,0.764235,0.435288,0.4063,0.323841
0.777337,0.732206,0.560257,0.108445,0.283974
0.657507,0.614947,0.420935,0.679759,0.216954
0.869688,0.816014,0.315021,0.295442,0.178808
0.669405,0.555338,0.517446,0.551743,0.322517
0.548442,0.58363,0.600594,0.570375,0.420662
0.824079,0.808541,0.385796,0.56193,0.198808
0.477904,0.601068,0.595645,0.690751,0.431656
0.340227,0.289324,0.460035,0.698391,0.458543
0.628895,0.441281,0.280376,0.667024,0.301589
0.68102,0.753203,0.366493,0.597587,0.181987
0.508215,0.568683,0.442217,0.720241,0.309536
0.37847,0.42331,0.718139,0.886997,0.551391
0.133994,0.248577,0.461519,0.913271,0.939073
0.297167,0.257829,0.487503,0.641019,0.743841
0.414731,0.286833,0.587726,0.263405,0.456026
0.210198,0.303915,0.530809,0.920107,0.808344
0.570822,0.612811,0.589706,0.630563,0.426755
0.771105,0.785587,0.418461,0.287936,0.196424
0.27932,0.264591,0.61272,0.763003,0.72596
0.544476,0.748932,0.547389,0.57681,0.355629
0.551558,0.8,0.461767,0.837668,0.244238
0.799717,0.695374,0.533779,0.356971,0.234305
0.553824,0.597687,0.630042,0.714611,0.31351
0.468272,0.360854,0.647365,0.763673,0.53404
0.630312,0.584342,0.608018,0.30134,0.339735
0.656091,0.614057,0.638703,0.460858,0.310464
0.299433,0.323132,0.744618,0.997855,0.626358
0.829462,0.608719,0.43999,0.468365,0.262517
0.566856,0.450178,0.515961,0.643968,0.462781
0.452125,0.342349,0.595892,0.384584,0.528079
0.736827,0.902669,0.36971,0.677078,0.188874
0.482436,0.638968,0.661965,0.62185,0.453113
0.735977,0.827224,0.397426,0.828284,0.098146
0.875637,0.789858,0.413512,0.318901,0.234834
0.477904,0.653737,0.665429,0.778954,0.436954
0.647025,0.480427,0.541203,0.550536,0.469139
0.060623,0.179893,0.605543,0.795174,0.905695
0.505949,0.344306,0.558525,0.079088,0.59245
0.507365,0.459609,0.386538,0.934584,0.34106
0.814731,0.791103,0.419946,0.367024,0.229934
0.809065,0.748932,0.555803,0.268633,0.147285
0.808499,0.817794,0.402871,0.523458,0.190199
0.170255,0.27331,0.724573,0.83874,0.811391
0.294051,0.279359,0.704281,0.662466,0.720132
0.272238,0.2879,0.67607,0.616756,0.758146
0.759207,0.789858,0.418956,0.618499,0.268477
0.380453,0.33968,0.684732,0.543834,0.538808
0.505099,0.373132,0.505815,0.984316,0.413113
0.443343,0.496975,0.623113,0.877346,0.500662
0.461756,0.346797,0.534274,0.313405,0.511126
0.224929,0.185053,0.667904,0.492627,0.715894
0.434278,0.335231,0.6439,0.490885,0.486887
0.726062,0.881495,0.27122,0.684853,0.21404
0.134844,0.297331,0.28681,0.660322,0.842384
0.769688,0.663701,0.401138,0.362735,0.240927
0.508499,0.419217,0.435288,0.281635,0.482517
0.790935,0.745374,0.612472,0.163941,0.249007
0.095184,0.248577,0.415491,0.919973,0.863576
0.710765,0.731673,0.286563,0.390751,0.168079
0.433144,0.323132,0.678297,0.602547,0.546358
0.530595,0.605516,0.524128,0.785389,0.333113
0.764589,0.854804,0.45657,0.381367,0.256821
0.741643,0.823488,0.368721,0.631501,0.23245
0.414731,0.343772,0.636229,0.79866,0.561589
0.883853,0.792171,0.341995,0.37118,0.175364
0.287252,0.272776,0.562485,0.80134,0.730331
0.84221,0.923132,0.36971,0.501609,0.129934
0.886686,0.789858,0.395694,0.221448,0.224238
0.805666,0.826335,0.444939,0.467024,0.22543
0.36119,0.276335,0.446672,0.723995,0.626093
0.283853,0.229359,0.506558,0.801206,0.702649
0.55864,0.488968,0.301163,0.839946,0.314967
0.806232,0.688434,0.471171,0.538338,0.243974
0.214731,0.254448,0.651571,0.667158,0.819868
0.634844,0.435231,0.537491,0.553083,0.423046
0.234844,0.281317,0.650582,0.79504,0.790596
0.588669,0.622064,0.592675,0.710724,0.356424
0.728045,0.817794,0.363771,0.730027,0.170861
0.186402,0.194662,0.556793,0.491555,0.785563
0.286969,0.247687,0.597624,0.862198,0.732848
0.224079,0.286121,0.551349,0.788874,0.815762
0.673938,0.601246,0.50532,0.555764,0.276159
0.307082,0.29484,0.746845,0.529357,0.785033
0.692635,0.848754,0.407325,0.885925,0.200662
0.62238,0.789146,0.393467,0.772252,0.301987
0.459207,0.494662,0.507795,0.767828,0.5
0.556374,0.724021,0.54244,0.64571,0.438675
0.742493,0.685765,0.521406,0.276676,0.32
0.712748,0.746619,0.531057,0.395576,0.256291
0.5,0.738434,0.491215,0.544772,0.458675
0.368555,0.335231,0.645632,0.633244,0.602252
0.52238,0.612811,0.554566,0.765818,0.444371
0.690368,0.480427,0.509032,0.416756,0.440795
0.5,0.385587,0.519921,0.848525,0.533907
0.303399,0.264769,0.682009,0.963137,0.666225
0.371105,0.273488,0.607523,0.822386,0.51298
0.636261,0.685765,0.510022,0.476273,0.397351
0.525496,0.710142,0.466221,0.606434,0.336556
0.184419,0.254093,0.446424,0.705764,0.787152
0.440227,0.311388,0.537738,0.651475,0.594702
0.388385,0.326335,0.566939,0.679759,0.610861
0.252125,0.253559,0.639198,0.644772,0.708742
0.253824,0.286477,0.706013,0.826005,0.780927
0.616431,0.642527,0.405345,0.785657,0.206093
0.507649,0.556762,0.688196,0.588874,0.492715
0.852408,0.85516,0.443702,0.469437,0.159073
0.707082,0.695552,0.504083,0.254692,0.381987
0.488385,0.33274,0.597129,0.646113,0.450596
0.781303,0.792349,0.520416,0.292225,0.185563
0.413881,0.270463,0.679782,0.335925,0.68755
0.720113,0.731673,0.30537,0.359517,0.162781
0.629178,0.811032,0.373917,0.723727,0.282252
0.584419,0.58363,0.603563,0.510992,0.429801
0.660907,0.746619,0.521406,0.217426,0.200397
0.668839,0.851423,0.223212,0.914477,0.156026
0.682436,0.825089,0.427864,0.660456,0.193113
0.17932,0.193594,0.501361,0.834987,0.79457
0.830595,0.748932,0.547637,0.211528,0.197086
0.558357,0.370996,0.438753,0.563807,0.381722
0.776771,0.89395,0.614452,0.357909,0.247152
0.897734,0.808541,0.398416,0.424665,0.171258
0.525779,0.341993,0.590943,0.54504,0.568742
0.605666,0.36032,0.502103,0.642091,0.455099
0.540227,0.56032,0.445929,0.787131,0.262517
0.305382,0.261032,0.640188,0.802145,0.680397
0.607082,0.683274,0.425885,0.718499,0.279338
0.215581,0.285409,0.91809,0.842493,0.751656
0.228329,0.274911,0.600841,0.786729,0.701192
0.266572,0.29484,0.74833,0.586997,0.800662
0.169405,0.281139,0.749319,0.959115,0.682914
0.342493,0.281317,0.592675,0.634584,0.645033
0.81813,0.868327,0.490473,0.473592,0.197483
0.71813,0.614057,0.467459,0.446113,0.34596
0.7017,0.658897,0.333333,0.582038,0.243709
0.628329,0.364947,0.364761,0.362735,0.309934
0.251275,0.223488,0.413264,0.529357,0.712185
0.406516,0.474911,0.502351,0.667694,0.567285
0.591501,0.588968,0.614947,0.66555,0.307417
0.249008,0.281317,0.630784,0.835925,0.770993
0.717564,0.8,0.351151,0.636997,0.092053
0.606516,0.601246,0.536748,0.665147,0.310464
0.692918,0.606406,0.478594,0.445174,0.310066
0.366006,0.251957,0.596882,0.652145,0.664768
0.885836,0.789858,0.399406,0.243029,0.194967
0.864023,0.730961,0.413512,0.514209,0.108344
0.660907,0.678114,0.487256,0.59933,0.31351
0.243909,0.346797,0.52685,0.841823,0.778411
0.571105,0.59484,0.446424,0.819571,0.378013
0.794618,0.701601,0.605791,0.257909,0.26
0.525212,0.454448,0.487751,0.628284,0.440265
0.172805,0.221352,0.685474,0.475067,0.837483
0.728895,0.89395,0.627815,0.433378,0.27298
0.715581,0.73968,0.604553,0.399732,0.347285
0.609348,0.731673,0.272952,0.625871,0.211921
0.71813,0.730961,0.453106,0.640885,0.15351
0.790652,0.760142,0.441227,0.373995,0.133775
0.184703,0.255516,0.676813,0.767828,0.779603
0.672805,0.877402,0.587231,0.67748,0.20596
0.768272,0.879359,0.410542,0.413405,0.226225
0.234278,0.27331,0.737689,0.559517,0.801854
0.336827,0.311388,0.935165,0.726676,0.662517
0.215864,0.285409,0.879238,0.79571,0.781722
0.63711,0.793238,0.349666,0.490349,0.247152
0.183003,0.234875,0.583519,0.550134,0.861589
0.720397,0.347509,0.413759,0.352949,0.299073
0.203683,0.245907,0.779263,0.795576,0.834437
0.684986,0.877402,0.586488,0.775201,0.191258
0.811331,0.317616,0.456818,0.509786,0.243974
0.544759,0.785053,0.449889,0.862735,0.255232
0.152408,0.249288,0.662707,0.606032,0.796556
0.357224,0.343416,0.574363,0.915952,0.544106
0.556941,0.630071,0.622866,0.806568,0.314702
0.76119,0.861388,0.292749,0.823727,0.150993
0.705382,0.605516,0.528335,0.548123,0.252583
0.675354,0.953025,0.44395,0.817694,0.192318
0.43966,0.301068,0.373175,0.332038,0.556291
0.335127,0.347331,0.667162,0.419571,0.61457
0.396034,0.596085,0.568176,0.88941,0.462119
0.667705,0.825089,0.422668,0.630563,0.187815
0.31728,0.281317,0.603069,0.67882,0.651921
0.200283,0.2879,0.647365,0.74008,0.857351
0.590935,0.66121,0.583519,0.537131,0.385166
0.380737,0.373665,0.663202,0.941957,0.548609
0.455807,0.420285,0.526602,0.735121,0.433907
0.904816,0.704626,0.238802,0.183914,0.163709
0.730312,0.513167,0.500124,0.349196,0.252318
0.851841,0.800712,0.329374,0.428284,0.24053
0.651841,0.731673,0.334323,0.598525,0.176954
0.58272,0.425979,0.264044,0.781099,0.274702
0.88102,0.859786,0.534521,0.335925,0.079735
0.231161,0.289324,0.522148,0.944504,0.590728
0.594051,0.591281,0.49369,0.536059,0.333642
0.1983,0.343772,0.746597,0.916488,0.781192
0.766006,0.817794,0.400891,0.688204,0.196954
0.379603,0.178648,0.57956,0.438338,0.634702
0.351558,0.349644,0.526602,0.597587,0.580132
0.673938,0.731673,0.328384,0.586863,0.196821
0.432861,0.303559,0.399406,0.622654,0.580795
0.237677,0.27242,0.5756,0.638606,0.821192
0.158357,0.279004,0.780747,0.875871,0.760662
0.335127,0.15427,0.6293,0.491153,0.653642
0.39745,0.290036,0.415739,0.49933,0.599205
0.598867,0.811744,0.308587,0.914209,0.24596
0.602266,0.710142,0.503588,0.439946,0.306755
0.671671,0.686477,0.616679,0.214209,0.265695
0.607082,0.764235,0.416234,0.740483,0.271788
0.868272,0.871352,0.487998,0.15429,0.100795
0.201983,0.285053,0.707993,0.722386,0.790596
0.449292,0.351068,0.528829,0.353351,0.495497
0.623513,0.347509,0.408315,0.658579,0.333642
0.505949,0.630071,0.604801,0.83874,0.32596
0.691785,0.599822,0.378867,0.715416,0.263841
0.232861,0.316192,0.54343,0.596917,0.819868
0.165439,0.27847,0.77753,0.95992,0.736821
0.74136,0.74395,0.35709,0.666622,0.270464
0.33796,0.326512,0.805741,0.818499,0.595762
0.452691,0.323132,0.686959,0.572788,0.507417
0.162606,0.31121,0.453353,0.907373,0.856556
0.508782,0.517082,0.466221,0.853887,0.502649
0.653824,0.731851,0.427122,0.537399,0.213642
0.089518,0.241103,0.64588,0.86193,0.923179
0.363456,0.248221,0.394704,0.720375,0.562384
0.76204,0.823488,0.304875,0.61059,0.156159
0.66119,0.769573,0.448899,0.375737,0.366225
0.636544,0.829537,0.332838,0.869839,0.161722
0.806516,0.877402,0.583024,0.404826,0.106093
0.336827,0.317794,0.47315,0.616756,0.579205
0.747309,0.662633,0.605048,0.286729,0.388742
0.649292,0.814591,0.400396,0.580563,0.229007
0.811048,0.773665,0.447414,0.399196,0.239073
0.162323,0.234875,0.584014,0.583646,0.880795
0.63966,0.807117,0.417966,0.75992,0.288477
0.364589,0.584342,0.633754,0.773995,0.506623
0.235977,0.296441,0.254887,0.951072,0.68755
0.172521,0.260498,0.639693,0.723727,0.718411
0.140227,0.246619,0.520168,0.689544,0.885033
0.616431,0.736477,0.622866,0.732306,0.257616
0.724079,0.904626,0.325167,0.556434,0.203709
0.486119,0.448932,0.572136,0.661394,0.522119
0.31728,0.287011,0.666419,0.902145,0.61245
0.144193,0.257117,0.5902,0.840214,0.816159
0.73881,0.760854,0.492205,0.310456,0.204371
0.546459,0.663701,0.452858,0.776542,0.378013
0.605666,0.435231,0.536996,0.602681,0.408212
0.786686,0.904626,0.383073,0.471448,0.180795
0.728045,0.859609,0.317248,0.686193,0.155099
0.756374,0.879359,0.419451,0.449062,0.187682
0.650425,0.566014,0.439743,0.635925,0.276291
0.72068,0.439324,0.33754,0.470241,0.256556
0.441643,0.31637,0.634001,0.66689,0.494437
0.678754,0.675267,0.49171,0.541823,0.261192
0.688952,0.816548,0.170997,0.843298,0.136954
0.8,0.859786,0.545904,0.603753,0.194172
0.916997,0.937544,0.44098,0.552413,0.156821
0.376771,0.325801,0.474388,0.887265,0.629934
0.291785,0.281317,0.657511,0.496381,0.732053
0.577904,0.789146,0.415739,0.95563,0.263311
0.667422,0.601068,0.603316,0.703887,0.224238
0.419547,0.474911,0.471913,0.566354,0.498411
0.119547,0.281317,0.666172,0.786059,0.904768
0.793484,0.789858,0.425637,0.528954,0.295894
0.835411,0.808363,0.282356,0.386193,0.11245
0.649575,0.602313,0.477357,0.652011,0.266225
0.469972,0.441281,0.460777,0.971984,0.443974
0.18187,0.274199,0.470923,0.871716,0.781192
0.648725,0.630071,0.588468,0.591689,0.308079
0.800567,0.795018,0.444197,0.404558,0.080662
0.159773,0.253559,0.618411,0.726139,0.776556
0.347309,0.274377,0.786439,0.631367,0.482781
0.194901,0.279004,0.840881,0.733512,0.754172
0.626912,0.473132,0.389013,0.641555,0.376291
0.321246,0.303915,0.535016,0.991555,0.650066
0.584419,0.678114,0.473398,0.878284,0.323046
0.647592,0.769573,0.44098,0.427748,0.402384
0.149008,0.215836,0.432071,0.826139,0.812185
0.367989,0.335409,0.71022,0.853619,0.608609
0.595467,0.280071,0.225439,0.175067,0.393775
0.240227,0.260498,0.707003,0.87185,0.785695
0.583853,0.606228,0.352141,0.871314,0.27457
0.567705,0.685053,0.674833,0.580161,0.335894
0.250142,0.253559,0.629547,0.552949,0.678411
0.203399,0.243416,0.720119,0.675871,0.835629
0.86289,0.827224,0.375402,0.452011,0.125298
0.721246,0.75694,0.333333,0.49008,0.216954
0.393201,0.342349,0.52388,0.481903,0.553775
0.726912,0.79395,0.387033,0.444504,0.143709
0.138244,0.193594,0.50631,0.878418,0.841854
0.28017,0.321174,0.573868,0.492091,0.625828
0.65864,0.713523,0.531552,0.177748,0.301589
0.674221,0.622064,0.566196,0.414477,0.313907
0.548442,0.612811,0.573373,0.69933,0.468874
0.58187,0.716192,0.57857,0.648391,0.372848
0.430312,0.351068,0.510517,0.841287,0.512318
0.728045,0.68274,0.422668,0.543968,0.272185
0.554674,0.669039,0.658253,0.625737,0.429404
0.709632,0.840214,0.404108,0.842225,0.111656
0.591501,0.606406,0.496907,0.776273,0.346623
0.68017,0.788612,0.489978,0.863003,0.255894
0.695467,0.518505,0.555803,0.553753,0.417881
0.207649,0.303915,0.534274,0.891019,0.810596
0.703683,0.85089,0.479584,0.771582,0.230993
0.792918,0.699822,0.339272,0.386997,0.23298
0.613881,0.707473,0.567434,0.472788,0.336424
0.566572,0.706406,0.537243,0.547587,0.355894
0.400283,0.291815,0.753031,0.557775,0.558675
0.231728,0.292883,0.996041,0.573727,0.734967
0.383286,0.20694,0.3707,0.925335,0.58702
0.698017,0.89395,0.607028,0.656032,0.220265
0.415014,0.638968,0.671368,0.656568,0.481854
0.173371,0.301068,0.384558,0.804424,0.854172
0.173654,0.325445,0.639941,0.45429,0.788609
0.549008,0.304626,0.50829,0.736729,0.655629
0.539093,0.706406,0.593665,0.621582,0.337483
0.437394,0.31637,0.629795,0.678418,0.563444
0.358924,0.275267,0.409057,0.753083,0.65404
0.712465,0.859786,0.517694,0.7937,0.122119
0.142776,0.215836,0.448404,0.790483,0.832583
0.306799,0.292349,0.581292,0.89933,0.545695
0.43881,0.591281,0.56001,0.825871,0.458543
0.689802,0.614057,0.503588,0.621448,0.350596
0.658074,0.800712,0.338283,0.674933,0.214702
0.73966,0.883096,0.311309,0.664477,0.152318
0.704249,0.606406,0.47315,0.445979,0.278543
0.651558,0.614057,0.635239,0.47748,0.326225
0.422096,0.313701,0.366988,0.667426,0.593775
0.602266,0.713523,0.524128,0.284316,0.343444
0.459773,0.347331,0.620391,0.546113,0.541325
0.432295,0.28452,0.321455,0.775737,0.587285
0.668839,0.745374,0.619401,0.577078,0.253907
0.21728,0.274733,0.765405,0.716086,0.862252
0.285836,0.245552,0.585004,0.791287,0.761457
0.230878,0.288078,0.24004,0.540214,0.737086
0.715297,0.695552,0.391735,0.384048,0.302517
0.239377,0.245018,0.446672,0.834048,0.713907
0.839943,0.826335,0.44197,0.393029,0.194702
0.743909,0.726157,0.437763,0.516756,0.311391
0.575354,0.630071,0.621628,0.781635,0.31404
0.365156,0.274733,0.813907,0.340483,0.696556
0.703966,0.794662,0.445187,0.439812,0.261325
0.273938,0.216014,0.531799,0.592359,0.697219
0.624079,0.424377,0.500124,0.256836,0.33351
0.545892,0.474911,0.479832,0.263941,0.43894
0.668555,0.731851,0.52388,0.342225,0.383311
0.743059,0.8,0.455085,0.705094,0.200795
0.544476,0.612811,0.568424,0.684584,0.445033
0.653541,0.480427,0.533531,0.574129,0.424503
0.711331,0.699822,0.340757,0.678016,0.229934
0.602266,0.566014,0.419451,0.686863,0.315497
0.46119,0.32669,0.389755,0.65134,0.433907
0.546459,0.423488,0.343232,0.81126,0.298278
0.206516,0.250178,0.801534,0.579357,0.683311
0.574788,0.586655,0.515219,0.583512,0.278808
0.560623,0.32153,0.430339,0.486729,0.346225
0.546742,0.793238,0.284088,0.786863,0.260265
0.783003,0.773665,0.463994,0.457641,0.240397
0.648159,0.614947,0.42638,0.737534,0.212848
0.552125,0.738434,0.498639,0.400402,0.401325
0.486686,0.341993,0.628557,0.390751,0.636954
0.08187,0.258719,0.360307,0.87748,0.894305
0.15864,0.274911,0.823064,0.849866,0.903576
0.233144,0.254448,0.567929,0.760724,0.799603
0.319547,0.289324,0.468448,0.77185,0.490464
0.111615,0.297331,0.280871,0.706032,0.86053
0.533711,0.410142,0.383321,0.87748,0.358808
0.19915,0.304804,0.430339,0.851609,0.812185
0.463739,0.753559,0.287305,0.827078,0.383841
0.33711,0.35089,0.753774,0.769035,0.638013
0.641926,0.887367,0.483544,0.666086,0.275629
0.638244,0.808363,0.344717,0.80563,0.179735
0.74136,0.75694,0.331849,0.643029,0.209536
0.381303,0.281139,0.398664,0.784987,0.619205
0.805949,0.904626,0.384806,0.489812,0.195762
0.39745,0.486833,0.830488,0.496113,0.591656
0.687252,0.780605,0.505568,0.381635,0.220927
0.49915,0.490036,0.600594,0.560992,0.50596
0.716431,0.851423,0.249443,0.859517,0.14053
0.341643,0.225089,0.735462,0.786327,0.703709
0.712465,0.840214,0.404355,0.858713,0.116159
0.801983,0.788612,0.494927,0.470241,0.21298
0.394334,0.2379,0.237317,0.688338,0.614172
0.173938,0.282918,0.385796,0.969973,0.799205
0.05779,0.179893,0.59119,0.800938,0.920795
0.571388,0.544662,0.401633,0.857239,0.296556
0.31813,0.272776,0.570898,0.761528,0.705033
0.249292,0.288612,0.6976,0.904826,0.59457
0.665439,0.425979,0.266766,0.583378,0.216689
0.587252,0.685943,0.476615,0.795576,0.349404
0.422096,0.270463,0.658005,0.326005,0.625166
0.051558,0.23274,0.575848,0.828686,0.895497
0.294051,0.273843,0.550359,0.850134,0.729801
0.340793,0.299288,0.565454,0.726542,0.64106
0.306232,0.275267,0.424895,0.750134,0.671258
0.343626,0.282918,0.7122,0.654692,0.630993
0.783286,0.828826,0.348181,0.491957,0.109669
0.345609,0.35089,0.752042,0.763137,0.589801
0.283853,0.335409,0.655283,0.800938,0.574305
0.356941,0.316192,0.579807,0.45563,0.625166
0.444476,0.303915,0.486513,0.687534,0.616159
0.252408,0.248932,0.555803,0.815952,0.793642
0.431445,0.262633,0.468201,0.77185,0.501192
0.703966,0.857651,0.346696,0.98807,0.176954
0.097167,0.237011,0.622123,0.711662,0.879603
0.190368,0.260854,0.949765,0.804424,0.747947
0.839377,0.695374,0.523385,0.31622,0.229669
