@relation puma8NH-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute theta1 numeric
@attribute theta2 numeric
@attribute theta3 numeric
@attribute thetad1 numeric
@attribute thetad2 numeric
@attribute thetad3 numeric
@attribute tau1 numeric
@attribute tau2 numeric
@attribute thetadd3 numeric

@data
0.725714,0.638089,0.784101,0.10624,0.856152,0.107826,0.711138,0.664952,0.797825
0.881909,0.505062,0.754136,0.574819,0.503141,0.697943,0.208301,0.837367,0.863271
0.158954,0.238624,0.234771,0.297634,0.301086,0.705957,0.885877,0.377841,0.447835
0.699721,0.831887,0.38919,0.12399,0.151227,0.728203,0.701182,0.33484,0.835135
0.265634,0.996659,0.543432,0.957615,0.556723,0.008305,0.33008,0.50199,0.514863
0.7382,0.469397,0.79751,0.435527,0.655273,0.874242,0.794804,0.778625,0.850339
0.709426,0.909174,0.337714,0.128405,0.333253,0.180745,0.056999,0.016115,0.735456
0.530195,0.939449,0.763248,0.691052,0.863453,0.784152,0.893549,0.321255,0.765954
0.386515,0.396228,0.004063,0.530108,0.131447,0.378832,0.777904,0.756174,0.388743
0.493632,0.502658,0.375037,0.298309,0.650483,0.387853,0.365362,0.445559,0.445822
0.514654,0.77593,0.654208,0.416713,0.481005,0.753822,0.226448,0.814812,0.866171
0.392198,0.903696,0.333444,0.377723,0.226017,0.373876,0.497817,0.545555,0.721977
0.996616,0.145853,0.256234,0.960592,0.585216,0.748496,0.719953,0.823042,0.240561
0.671621,0.60359,0.410576,0.478178,0.423345,0.93758,0.142881,0.376995,0.769198
0.84501,0.406111,0.987096,0.197837,0.167789,0.008725,0.39508,0.899561,0.707008
0.938872,0.754579,0.089735,0.148999,0.42713,0.531476,0.857323,0.494255,0.464951
0.099592,0.647132,0.641034,0.036334,0.045781,0.98696,0.946629,0.40223,0.672227
0.374333,0.671295,0.425998,0.626512,0.234922,0.998387,0.958492,0.761239,0.607633
0.997198,0.935813,0.694795,0.431623,0.049829,0.000439,0.154576,0.934692,0.381143
0.407209,0.166181,0.644477,0.900763,0.129356,0.248149,0.742148,0.832553,0.157016
0.565447,0.356224,0.188154,0.955974,0.982986,0.204688,0.414531,0.815904,0.335875
0.975596,0.906505,0.513549,0.808303,0.303277,0.52073,0.275161,0.49957,0.782504
0.224955,0.379005,0.769315,0.655657,0.021534,0.583091,0.211914,0.563932,0.609362
0.822434,0.010639,0.50625,0.17313,0.957519,0.303483,0.581952,0.526591,0.069149
0.899883,0.549403,0.394846,0.159893,0.511186,0.868642,0.681832,0.143858,0.81562
0.359815,0.694817,0.456655,0.774281,0.549975,0.60777,0.919613,0.360912,0.71724
0.176254,0.964017,0.352599,0.259515,0.698535,0.769221,0.995267,0.832947,0.680785
0.634612,0.66672,0.599369,0.924541,0.728739,0.264357,0.107864,0.870016,0.745504
0.369391,0.631631,0.319323,0.07951,0.635245,0.343503,0.098187,0.233534,0.612662
0.082267,0.502435,0.625496,0.938683,0.407368,0.485615,0.180212,0.756324,0.518363
0.693439,0.251034,0.641264,0.910633,0.013196,0.489079,0.393561,0.372855,0.22796
0.041585,0.852473,0.104081,0.204198,0.075428,0.118671,0.95952,0.054625,0.380351
0.918469,0.890652,0.279659,0.575533,0.520145,0.394698,0.400273,0.182311,0.722514
0.200512,0.620273,0.574043,0.349309,0.716011,0.410508,0.064399,0.384883,0.615863
0.392539,0.624616,0.508913,0.91314,0.141631,0.486581,0.414694,0.536362,0.803456
0.174402,0.843664,0.173287,0.126277,0.584831,0.288936,0.138023,0.725957,0.581072
0.306511,0.9336,0.542717,0.947534,0.139208,0.771568,0.43174,0.013456,0.801284
0.219328,0.823767,0.014908,0.769479,0.858362,0.232111,0.236108,0.176617,0.415664
0.93066,0.76156,0.327572,0.69554,0.27914,0.958338,0.962073,0.947898,0.617119
0.215124,0.175875,0.447469,0.422844,0.501411,0.622812,0.694614,0.953327,0.16537
0.622214,0.325857,0.219153,0.853103,0.193043,0.329129,0.559624,0.285201,0.28124
0.285573,0.060081,0.820868,0.932939,0.862593,0.324798,0.777647,0.443679,0.587392
0.961393,0.227851,0.311356,0.203073,0.171016,0.222184,0.415842,0.834106,0.328448
0.057496,0.234071,0.772006,0.866694,0.597039,0.40608,0.654772,0.366454,0.394932
0.072741,0.419481,0.508532,0.50808,0.931412,0.646975,0.733242,0.156868,0.482985
0.936621,0.928957,0.569811,0.221014,0.677548,0.139233,0.491559,0.359846,0.753909
0.960184,0.904584,0.247733,0.100596,0.997262,0.080429,0.318251,0.681087,0.399787
0.5369,0.611172,0.742584,0.465378,0.306929,0.875813,0.185288,0.068578,0.805907
0.934797,0.277794,0.052334,0.67398,0.947817,0.291596,0.842423,0.07093,0.544125
0.683719,0.912964,0.988362,0.466443,0.210121,0.27452,0.89571,0.636612,0.280314
0.53442,0.939528,0.081061,0.391472,0.28834,0.54903,0.830792,0.610367,0.504457
0.858948,0.64261,0.706763,0.536061,0.169542,0.458306,0.281954,0.67538,0.894342
0.437412,0.713599,0.879625,0.266971,0.007225,0.158853,0.1923,0.922654,0.682152
0.66782,0.723097,0.387744,0.827258,0.850425,0.873183,0.99829,0.634461,0.407531
0.064813,0.189874,0.536459,0.790003,0.772716,0.180416,0.53633,0.786649,0.39877
0.230658,0.224296,0.608722,0.076914,0.01993,0.638586,0.756447,0.139078,0.333111
0.778866,0.858358,0.931358,0.573272,0.523725,0.5617,0.74264,0.107869,0.867877
0.267599,0.010501,0.181185,0.847856,0.017377,0.732911,0.820442,0.664256,0.621439
0.503653,0.900625,0.764328,0.845645,0.861399,0.270595,0.927769,0.433349,0.82544
0.371266,0.144054,0.039387,0.108883,0.26348,0.830116,0.291313,0.95745,0.747933
0.518866,0.548192,0.063933,0.580775,0.60835,0.450822,0.516812,0.764154,0.421668
0.464723,0.679352,0.737024,0.046359,0.522623,0.039222,0.863269,0.438076,0.767989
0.953798,0.594041,0.044717,0.664826,0.127118,0.635111,0.366894,0.212265,0.392136
0.445844,0.418666,0.829337,0.23735,0.213656,0.6831,0.779471,0.094707,0.719956
0.88039,0.97381,0.81555,0.578856,0.358333,0.581073,0.28895,0.255749,0.443299
0.627493,0.029162,0.565465,0.193637,0.600168,0.96989,0.088223,0.766428,0.120429
0.20202,0.955831,0.887285,0.985824,0.622194,0.061152,0.392578,0.852283,0.185244
0.83244,0.174563,0.414801,0.477811,0.243586,0.568465,0.424883,0.77425,0.370401
0.379288,0.944524,0.989604,0.324142,0.781797,0.772148,0.181663,0.159195,0.827235
0.079169,0.440736,0.472639,0.375753,0.120422,0.135379,0.718126,0.11149,0.367971
0.365226,0.641866,0.214429,0.470141,0.35565,0.50129,0.602326,0.934107,0.4832
0.181767,0.598915,0.890662,0.734209,0.12701,0.826507,0.641755,0.600402,0.887569
0.028145,0.994149,0.377411,0.184043,0.363175,0.948395,0.874908,0.034992,0.75709
0.322931,0.872816,0.734275,0.845929,0.624751,0.035319,0.284227,0.873771,0.595886
0.356998,0.367582,0.930385,0.229488,0.081387,0.256548,0.882702,0.015335,0.767063
0.098681,0.349117,0.829627,0.115734,0.400116,0.637365,0.24888,0.831401,0.528078
0.924817,0.571892,0.079009,0.901775,0.145093,0.656458,0.075791,0.851479,0.313503
0.116301,0.449044,0.995757,0.723274,0.369648,0.715011,0.024081,0.776118,0.893176
0.412957,0.754346,0.185342,0.70884,0.799702,0.612326,0.470674,0.354314,0.453676
0.095299,0.503915,0.492177,0.689852,0.686445,0.632498,0.458118,0.341051,0.471938
0.396854,0.137854,0.919786,0.126773,0.915906,0.107478,0.869002,0.783796,0.733854
0.06061,0.563492,0.017824,0.775081,0.003899,0.27318,0.360816,0.04314,0.354484
0.175488,0.083008,0.854019,0.00004,0.115908,0.293268,0.943733,0.732392,0.008248
0.721943,0.270836,0.191582,0.56581,0.115115,0.959066,0.201011,0.319337,0.173943
0.212157,0.319801,0.511815,0.68418,0.363032,0.547356,0.712255,0.434321,0.27867
0.192333,0.176671,0.815346,0.147242,0.905282,0.604691,0.176152,0.534582,0.137253
0.465235,0.290393,0.633761,0.826838,0.804206,0.29782,0.43701,0.582278,0.243291
0.884622,0.09085,0.541012,0.294085,0.6709,0.435845,0.839667,0.766615,0.145152
0.366522,0.420678,0.625219,0.292569,0.183214,0.186493,0.657266,0.280653,0.384146
0.602147,0.095111,0.098149,0.524114,0.402949,0.246453,0.238655,0.970455,0.568257
0.667981,0.43528,0.833681,0.23053,0.602527,0.612913,0.340346,0.028127,0.626175
0.92962,0.278034,0.087962,0.345178,0.298394,0.480252,0.071758,0.061604,0.464459
0.955,0.802148,0.954624,0.541698,0.903415,0.223362,0.21164,0.963939,0.46039
0.250215,0.87259,0.945938,0.58494,0.601721,0.063016,0.704674,0.022599,0.399264
0.490429,0.67611,0.294062,0.600777,0.751294,0.2392,0.351715,0.110755,0.603464
0.485377,0.767236,0.649853,0.233796,0.484721,0.195293,0.527719,0.070644,0.849011
0.525369,0.836841,0.5745,0.017335,0.757787,0.348235,0.621478,0.806692,0.82972
0.328091,0.574963,0.657304,0.439234,0.94502,0.290015,0.262655,0.328716,0.617424
0.940059,0.706845,0.449225,0.933712,0.855421,0.810796,0.619203,0.580464,0.80658
0.235279,0.877112,0.889736,0.166709,0.049518,0.768909,0.74705,0.222863,0.558883
0.570246,0.992729,0.54092,0.751958,0.41275,0.918395,0.748468,0.047889,0.649233
0.967365,0.590544,0.316758,0.99177,0.551808,0.421541,0.473702,0.256516,0.682438
0.477801,0.459069,0.352066,0.30292,0.143638,0.215543,0.821835,0.080342,0.429229
0.04947,0.362107,0.991306,0.925548,0.655465,0.08792,0.209027,0.036787,0.872062
0.384626,0.649096,0.622704,0.031606,0.593384,0.989359,0.253787,0.293336,0.769156
0.924522,0.606839,0.980233,0.86295,0.666945,0.990028,0.492166,0.558721,0.778647
0.100914,0.871199,0.580376,0.754597,0.757641,0.891344,0.174401,0.094135,0.81748
0.892058,0.046102,0.05338,0.24269,0.947708,0.452966,0.538303,0.957141,0.297603
0.056981,0.56767,0.166047,0.467833,0.576396,0.548711,0.477478,0.710992,0.378335
0.37399,0.918786,0.758727,0.734891,0.5834,0.235309,0.979214,0.039361,0.490293
0.010474,0.018726,0.311955,0.28047,0.857976,0.747233,0.498712,0.584298,0.620037
0.712546,0.354821,0.62675,0.024699,0.514649,0.057606,0.79437,0.492467,0.428922
0.943325,0.600767,0.996149,0.307027,0.166187,0.091311,0.191865,0.624753,0.783629
0.934021,0.243097,0.36546,0.366336,0.867429,0.58031,0.477802,0.156488,0.13725
0.129287,0.687029,0.66811,0.018271,0.486108,0.500344,0.702521,0.841371,0.896296
0.461626,0.635754,0.567993,0.687441,0.176116,0.914269,0.415823,0.513481,0.79301
0.357547,0.586794,0.341664,0.496372,0.169711,0.292795,0.980404,0.03283,0.541328
0.535805,0.21267,0.367834,0.251968,0.87021,0.31785,0.024857,0.82014,0.304095
0.22433,0.869781,0.77666,0.071113,0.526622,0.229344,0.744413,0.889286,0.805027
0.694318,0.018631,0.713708,0.238758,0.872265,0.841357,0.175173,0.082298,0.054081
0.740604,0.863296,0.86583,0.469734,0.513169,0.196908,0.669581,0.251495,0.677777
0.784892,0.132149,0.11429,0.760871,0.193642,0.397804,0.58176,0.310235,0.284472
0.826573,0.578202,0.044324,0.072706,0.295127,0.583876,0.405929,0.228635,0.506368
0.137246,0.432467,0.609607,0.952303,0.290107,0.22823,0.009408,0.180381,0.638134
0.162595,0.426743,0.470859,0.471134,0.048067,0.398866,0.436184,0.702539,0.832036
0.075604,0.531774,0.352685,0.690419,0.226058,0.067744,0.164252,0.53584,0.472613
0.247229,0.691028,0.825925,0.911513,0.798554,0.312294,0.654365,0.517704,0.734195
0.622543,0.848421,0.046291,0.123085,0.929281,0.834886,0.439187,0.166622,0.429562
0.951992,0.249192,0.707286,0.330658,0.286716,0.248508,0.773619,0.744348,0.27204
0.580167,0.724386,0.032596,0.995674,0.153506,0.023899,0.380741,0.918588,0.428161
0.703905,0.146174,0.65307,0.289258,0.546783,0.992155,0.22893,0.538474,0.10986
0.726934,0.139969,0.435365,0.032468,0.08753,0.473699,0.954021,0.623365,0.19085
0.639807,0.974133,0.23646,0.674738,0.696504,0.64011,0.376387,0.744798,0.662727
0.298807,0.472076,0.779533,0.346721,0.222047,0.672839,0.360743,0.826218,0.371769
0.824497,0.680596,0.625559,0.008296,0.86084,0.865508,0.021586,0.849582,0.698909
0.611841,0.995949,0.60971,0.691313,0.249697,0.242034,0.986062,0.126059,0.693667
0.492932,0.732143,0.30395,0.761483,0.483677,0.650939,0.347266,0.33069,0.447513
0.83448,0.447638,0.382818,0.03567,0.886278,0.281667,0.983633,0.29935,0.387075
0.687069,0.214299,0.736303,0.925665,0.634779,0.520762,0.817457,0.489833,0.202717
0.619943,0.15172,0.793825,0.510663,0.347164,0.92605,0.385914,0.853674,0.221594
0.278636,0.485009,0.975107,0.737313,0.289556,0.975296,0.934827,0.052769,0.863261
0.887677,0.424228,0.235695,0.824386,0.592913,0.082138,0.047964,0.169036,0.338757
0.201693,0.467113,0.434809,0.686343,0.713406,0.642804,0.635666,0.250518,0.360139
0.925383,0.072846,0.189978,0.608183,0.202316,0.139636,0.250308,0.815315,0.340092
0.620913,0.451418,0.86371,0.845279,0.706112,0.088636,0.231966,0.570869,0.908336
0.506109,0.165606,0.983805,0.89122,0.765106,0.322367,0.921337,0.335167,0.933596
0.701193,0.5671,0.594025,0.12371,0.442205,0.835708,0.245614,0.926519,0.393532
0.22153,0.827564,0.778872,0.248458,0.877914,0.745264,0.41332,0.450233,0.544006
0.311724,0.533431,0.165366,0.027299,0.216041,0.756024,0.218423,0.956595,0.407289
0.574968,0.347013,0.500002,0.178638,0.522857,0.971394,0.368777,0.841256,0.237327
0.050705,0.099667,0.61461,0.015842,0.66953,0.419962,0.933846,0.567805,0.112768
0.443692,0.261891,0.978812,0.989679,0.401742,0.961386,0.182488,0.024476,0.881006
0.479395,0.242974,0.282887,0.818643,0.068997,0.073375,0.779776,0.211812,0.148534
0.323264,0.463747,0.908612,0.355322,0.782843,0.342983,0.354453,0.111993,0.881124
0.73721,0.821319,0.904601,0.971335,0.132048,0.480782,0.967184,0.859448,0.38894
0.540177,0.687694,0.829874,0.26561,0.128363,0.558999,0.353486,0.864141,0.822941
0.627973,0.102369,0.003035,0.262859,0.888131,0.423744,0.495631,0.793486,0.574961
0.589823,0.987469,0.211232,0.75508,0.872155,0.980096,0.595339,0.513441,0.632001
0.66955,0.804016,0.318637,0.569996,0.45396,0.333812,0.251735,0.808325,0.807548
0.768694,0.925747,0.663284,0.928531,0.783309,0.174075,0.986059,0.086615,0.897096
0.820523,0.901545,0.215134,0.325402,0.955767,0.864936,0.401053,0.286482,0.713357
0.91554,0.664608,0.134346,0.778303,0.146026,0.327011,0.952885,0.542764,0.464883
0.259411,0.410713,0.273647,0.55952,0.399408,0.738859,0.771135,0.992834,0.45228
0.569589,0.956973,0.051899,0.355253,0.621287,0.819921,0.968611,0.846047,0.662427
0.961259,0.973972,0.536146,0.533993,0.414081,0.291786,0.032612,0.161838,0.83836
0.540901,0.861998,0.068393,0.523679,0.085362,0.045262,0.374514,0.269983,0.401999
0.987444,0.006191,0.804177,0.456051,0.56064,0.817165,0.660097,0.85821,0.09755
0.229519,0.08491,0.789381,0.840033,0.543559,0.818265,0.131684,0.188759,0.576382
0.960796,0.192453,0.851075,0.523113,0.580821,0.899354,0.780228,0.82792,0.42758
0.53719,0.491837,0.653386,0.612472,0.288695,0.508021,0.702679,0.502666,0.781383
0.945096,0.358977,0.416338,0.313743,0.029015,0.277334,0.18002,0.545086,0.565787
0.753371,0.41594,0.048213,0.422601,0.433112,0.0443,0.202826,0.817676,0.525311
0.265207,0.812064,0.484661,0.383892,0.908718,0.339759,0.176209,0.485195,0.871672
0.670105,0.13274,0.04511,0.270973,0.25336,0.798365,0.732716,0.308011,0.630324
0.612948,0.60505,0.926276,0.18109,0.736467,0.12209,0.416983,0.014715,0.810924
0.734929,0.492552,0.660102,0.468609,0.615357,0.186758,0.101188,0.672974,0.892186
0.689978,0.095549,0.456562,0.22096,0.771374,0.641901,0.462512,0.178339,0.167801
0.32659,0.362751,0.801238,0.075358,0.861065,0.657828,0.10375,0.720087,0.761991
0.582972,0.856247,0.480455,0.721233,0.053044,0.029095,0.699721,0.78317,0.865604
0.287075,0.313994,0.984177,0.139441,0.799809,0.40983,0.67525,0.517929,0.894288
0.353368,0.357034,0.78751,0.384278,0.391563,0.929738,0.356067,0.23923,0.906548
0.346461,0.290524,0.844093,0.202756,0.836889,0.4335,0.42913,0.159768,0.633658
0.651671,0.348951,0.054881,0.470653,0.957052,0.451216,0.140636,0.639589,0.390839
0.172241,0.521686,0.927851,0.651128,0.924377,0.44063,0.253912,0.390633,0.898602
0.932246,0.406508,0.646567,0.017129,0.292533,0.992639,0.365065,0.46072,0.4774
0.356596,0.604243,0.368377,0.376877,0.01331,0.408303,0.010718,0.19917,0.67958
0.874511,0.168608,0.4068,0.029564,0.286385,0.700374,0.057121,0.064057,0.205645
0.347403,0.114483,0.440173,0.825734,0.245209,0.847054,0.913191,0.434119,0.190374
0.129577,0.554073,0.834748,0.16771,0.875408,0.65041,0.449855,0.464725,0.881771
0.129088,0.341533,0.471286,0.635463,0.660268,0.800105,0.97752,0.561012,0.540437
0.039548,0.620511,0.577999,0.818691,0.887683,0.900778,0.717552,0.466704,0.880356
0.512537,0.205072,0.773236,0.541247,0.315774,0.494708,0.986333,0.668589,0.764257
0.642897,0.900352,0.180155,0.532345,0.712042,0.715396,0.501454,0.658774,0.3817
0.218235,0.448683,0.938394,0.816007,0.785361,0.648346,0.763673,0.59152,0.897678
0.981969,0.011177,0.531084,0.474337,0.878285,0.988868,0.999213,0.152013,0.09603
0.360978,0.254149,0.959954,0.106658,0.877069,0.553036,0.155971,0.359844,0.605599
0.542439,0.693659,0.007305,0.00612,0.297349,0.916878,0.254496,0.200694,0.364047
0.147826,0.216768,0.185698,0.677712,0.672247,0.078475,0.497588,0.681192,0.353713
0.803021,0.788644,0.178061,0.353174,0.66814,0.06108,0.173651,0.499404,0.672364
0.0549,0.603189,0.677633,0.045149,0.187016,0.063546,0.619624,0.664886,0.773453
0.148015,0.4027,0.694761,0.868972,0.877705,0.244629,0.58606,0.568559,0.408841
0.9147,0.553585,0.633958,0.13793,0.416893,0.530756,0.758887,0.146702,0.719356
0.890552,0.74229,0.709201,0.514099,0.085231,0.831215,0.755811,0.457103,0.904726
0.167898,0.544497,0.007537,0.911791,0.468276,0.885202,0.971209,0.502467,0.325554
0.52869,0.651355,0.569025,0.022786,0.376909,0.702897,0.458035,0.944426,0.842937
0.51279,0.442181,0.727906,0.816523,0.444478,0.030115,0.826232,0.977302,0.379845
0.489421,0.73472,0.574096,0.228394,0.698059,0.778382,0.940504,0.46484,0.913715
0.2772,0.357402,0.968004,0.380961,0.647756,0.562908,0.045137,0.65187,0.822286
0.7826,0.599308,0.499063,0.400957,0.682752,0.576761,0.838293,0.671922,0.890463
0.022128,0.872737,0.415776,0.858602,0.596561,0.3755,0.782666,0.790269,0.88685
0.4022,0.981721,0.667154,0.958861,0.496361,0.780589,0.015339,0.854919,0.706195
0.173195,0.554303,0.690639,0.599827,0.772334,0.773376,0.8107,0.933607,0.733625
0.072027,0.433258,0.886845,0.600646,0.53991,0.500277,0.57915,0.433338,0.827718
0.180921,0.387729,0.284826,0.413006,0.17993,0.002656,0.39768,0.59786,0.321603
0.896805,0.823836,0.186157,0.39944,0.194644,0.224352,0.853213,0.418895,0.455471
0.79615,0.311663,0.843241,0.878036,0.197703,0.633396,0.543723,0.031463,0.578726
0.271418,0.199987,0.36979,0.128702,0.33821,0.46477,0.904973,0.316885,0.222359
0.554441,0.395192,0.617244,0.284551,0.437429,0.584186,0.607538,0.531135,0.655489
0.070012,0.553148,0.301079,0.517357,0.833248,0.252058,0.421753,0.183549,0.596026
0.534066,0.989115,0.848581,0.620186,0.924015,0.356256,0.409735,0.21223,0.35251
0.878591,0.742532,0.775913,0.521885,0.944962,0.319432,0.603873,0.934793,0.934571
0.206168,0.656521,0.326903,0.469555,0.501258,0.062959,0.761786,0.876188,0.681706
0.91902,0.145837,0.998028,0.898199,0.053382,0.707635,0.07342,0.98033,0.828936
0.674189,0.767249,0.8591,0.370424,0.570612,0.371998,0.928759,0.068654,0.772414
0.300594,0.498361,0.212062,0.701227,0.844502,0.350248,0.446013,0.895613,0.447063
0.725191,0.853863,0.455248,0.136558,0.361443,0.832999,0.730812,0.317205,0.888077
0.849484,0.602193,0.9494,0.756856,0.725768,0.346715,0.074409,0.607079,0.87153
0.420768,0.010287,0.585711,0.414875,0.598442,0.982593,0.560056,0.529645,0.081629
0.128866,0.610938,0.802355,0.845209,0.518291,0.256245,0.790267,0.533591,0.885614
0.789801,0.626413,0.696476,0.681882,0.743935,0.594847,0.761096,0.275616,0.929171
0.925576,0.32248,0.495834,0.137466,0.609353,0.30173,0.133834,0.316476,0.36875
0.747101,0.041042,0.086385,0.851158,0.500357,0.919863,0.427032,0.893882,0.495991
0.366482,0.736542,0.17171,0.629596,0.063745,0.822753,0.552254,0.417168,0.660925
0.754651,0.925817,0.823801,0.220152,0.184712,0.357016,0.179222,0.135813,0.533539
0.482543,0.155101,0.56797,0.301072,0.076252,0.968758,0.069346,0.524342,0.328331
0.582603,0.656298,0.585456,0.119909,0.554129,0.404997,0.457955,0.590643,0.840231
0.473403,0.546123,0.327059,0.079557,0.43282,0.148688,0.370215,0.02034,0.461705
0.027458,0.442927,0.255085,0.64556,0.347818,0.905269,0.172001,0.779903,0.477497
0.497648,0.995924,0.190097,0.608172,0.026338,0.301722,0.998302,0.819001,0.63859
0.938286,0.913075,0.847442,0.478791,0.720918,0.861553,0.55634,0.077469,0.53092
0.281698,0.945712,0.948128,0.387648,0.028063,0.285747,0.543673,0.212607,0.291918
0.39775,0.204097,0.396439,0.930367,0.64554,0.341733,0.345418,0.257368,0.262971
0.270095,0.959693,0.73043,0.235757,0.438489,0.38992,0.097783,0.44404,0.751521
0.153781,0.29796,0.723097,0.010992,0.167052,0.623376,0.162275,0.320134,0.503873
0.68509,0.945885,0.857313,0.351178,0.127246,0.795567,0.715637,0.283444,0.584575
0.862025,0.339627,0.460126,0.115098,0.706415,0.165864,0.004335,0.92281,0.564346
0.911543,0.49889,0.098006,0.127377,0.05984,0.206209,0.974186,0.528193,0.356148
0.1657,0.60737,0.893543,0.145194,0.478656,0.28676,0.574582,0.672704,0.840586
0.960345,0.60996,0.387272,0.882974,0.182242,0.845594,0.384804,0.193003,0.561441
0.384806,0.672025,0.698776,0.320515,0.830955,0.736467,0.582643,0.135186,0.633124
0.782081,0.895608,0.510275,0.809628,0.570155,0.681802,0.977367,0.989993,0.920186
0.59582,0.769279,0.9576,0.545006,0.486306,0.830995,0.055154,0.997917,0.541647
0.620939,0.897895,0.912257,0.615438,0.139425,0.419523,0.562478,0.25507,0.496863
0.235051,0.051585,0.136383,0.000446,0.93324,0.362877,0.670382,0.71925,0.4317
0.428546,0.734208,0.974261,0.508373,0.857073,0.584689,0.054844,0.790511,0.439052
0.622247,0.87841,0.684045,0.786156,0.125231,0.926756,0.254371,0.094661,0.757017
0.908853,0.293667,0.623019,0.320028,0.649915,0.839622,0.02767,0.10713,0.519629
