@relation pollen-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute RIDGE numeric
@attribute NUB numeric
@attribute CRACK numeric
@attribute WEIGHT numeric
@attribute DENSITY numeric
@attribute OBSERVATION_NUMBER numeric

@data
0.453011,0.495917,0.814268,0.679578,0.393296,0.880946
0.72114,0.437338,0.236537,0.241798,0.560097,0.881206
0.554928,0.437142,0.542099,0.428655,0.531345,0.881466
0.683257,0.372173,0.437564,0.306972,0.501196,0.881726
0.232121,0.599065,0.630016,0.665307,0.815445,0.881986
0.558756,0.333902,0.422726,0.475416,0.429854,0.882246
0.601023,0.518789,0.246891,0.431862,0.468144,0.882506
0.427042,0.612125,0.311251,0.551501,0.612532,0.882766
0.66801,0.463856,0.649026,0.520307,0.277289,0.883026
0.50632,0.482227,0.500118,0.491535,0.614558,0.883286
0.366727,0.569411,0.694179,0.684188,0.556569,0.883546
0.739101,0.401411,0.462902,0.214264,0.362174,0.883806
0.508016,0.338178,0.606239,0.526143,0.386543,0.884066
0.267903,0.219768,0.691154,0.825309,0.48039,0.884325
0.568072,0.391926,0.526893,0.417009,0.518248,0.884585
0.518788,0.494654,0.366687,0.498133,0.554801,0.884845
0.326389,0.29722,0.442978,0.754546,0.440152,0.885105
0.517284,0.617658,0.702476,0.528513,0.478997,0.885365
0.686707,0.459562,0.456474,0.340187,0.500974,0.885625
0.439006,0.289334,0.471444,0.510017,0.629981,0.885885
0.616071,0.230077,0.453093,0.434427,0.34121,0.886145
0.798613,0.653597,0.432782,0.219306,0.536898,0.886405
0.599734,0.307154,0.415099,0.479427,0.329148,0.886665
0.530135,0.356908,0.43529,0.543316,0.364894,0.886925
0.249532,0.575253,0.514215,0.71032,0.692077,0.887185
0.563632,0.609453,0.665836,0.43327,0.564358,0.887445
0.649988,0.553819,0.761323,0.400666,0.43174,0.887705
0.544888,0.770268,0.592954,0.460221,0.61096,0.887965
0.476493,0.3891,0.424551,0.454841,0.590638,0.888225
0.509809,0.768943,0.654863,0.486722,0.594105,0.888485
0.673273,0.660969,0.566098,0.342152,0.425676,0.888744
0.476186,0.447798,0.380645,0.393121,0.668621,0.889004
0.392683,0.61367,0.504745,0.4901,0.860231,0.889264
0.51982,0.500591,0.502999,0.50125,0.517711,0.889524
0.867905,0.584566,0.459647,0.183414,0.303308,0.889784
0.631134,0.88146,0.654207,0.340978,0.635111,0.890044
0.843105,0.356959,0.458259,0.32732,0.280249,0.890304
0.705931,0.625705,0.631709,0.236788,0.505488,0.890564
0.520874,0.474236,0.285379,0.446447,0.549462,0.890824
0.45972,0.438767,0.444605,0.502847,0.658257,0.891084
0.781882,0.602081,0.323079,0.179072,0.470668,0.891344
0.578599,0.488622,0.694762,0.485422,0.507295,0.891604
0.248939,0.637128,0.616493,0.681282,0.796629,0.891864
0.464383,0.610508,0.535674,0.620538,0.488994,0.892124
0.198476,0.426806,0.471149,0.741005,0.726648,0.892384
0.504022,0.372411,0.511179,0.505642,0.599204,0.892644
0.410338,0.376556,0.652841,0.544373,0.538369,0.892904
0.811839,0.509827,0.517515,0.238143,0.460985,0.893164
0.638086,0.33887,0.43142,0.453014,0.365396,0.893423
0.494767,0.421891,0.307924,0.471879,0.624384,0.893683
0.853598,0.529808,0.698373,0.138118,0.368356,0.893943
0.61763,0.695888,0.408629,0.275791,0.726487,0.894203
0.627925,0.356549,0.457379,0.302905,0.435965,0.894463
0.398669,0.201113,0.450717,0.56665,0.510163,0.894723
0.394737,0.286659,0.490284,0.480615,0.688834,0.894983
0.447666,0.399396,0.507149,0.672701,0.367627,0.895243
0.315027,0.545917,0.63022,0.682544,0.647736,0.895503
0.515696,0.600203,0.711734,0.47978,0.684215,0.895763
0.485499,0.594711,0.66172,0.473814,0.491099,0.896023
0.44908,0.375424,0.649357,0.602918,0.528848,0.896283
0.65929,0.664805,0.57066,0.460327,0.325874,0.896543
0.516985,0.282003,0.457668,0.442328,0.507985,0.896803
0.615717,0.508606,0.541397,0.358117,0.428963,0.897063
0.673483,0.145059,0.27607,0.250378,0.510543,0.897323
0.491283,0.450175,0.401401,0.535339,0.496442,0.897583
0.436035,0.89474,0.509768,0.778855,0.538863,0.897842
0.695633,0.425576,0.555961,0.35597,0.389507,0.898102
0.290695,0.479234,0.553482,0.755331,0.661383,0.898362
0.314888,0.360379,0.539836,0.696459,0.427431,0.898622
0.549748,0.372405,0.494896,0.377594,0.578974,0.898882
0.411841,0.407729,0.441316,0.64323,0.494643,0.899142
0.724333,0.651246,0.567512,0.385355,0.24859,0.899402
0.355608,0.651261,0.690171,0.645192,0.508583,0.899662
0.632143,0.394746,0.654706,0.459528,0.352631,0.899922
0.717358,0.463443,0.332236,0.23813,0.448779,0.900182
0.520478,0.720051,0.434459,0.520062,0.62218,0.900442
0.232922,0.637416,0.532839,0.67353,0.771872,0.900702
0.638693,0.700426,0.621037,0.540402,0.291172,0.900962
0.500876,0.317392,0.547535,0.569282,0.42468,0.901222
0.519113,0.639279,0.633063,0.440034,0.631129,0.901482
0.533664,0.790332,0.381038,0.453943,0.598824,0.901742
0.640058,0.211908,0.642341,0.416126,0.416037,0.902002
0.481718,0.466834,0.673495,0.571842,0.423231,0.902262
0.374028,0.381195,0.396394,0.568,0.611545,0.902521
0.391658,0.237464,0.451128,0.590422,0.53957,0.902781
0.472112,0.584328,0.471175,0.513037,0.679592,0.903041
0.509994,0.466786,0.294517,0.450023,0.484537,0.903301
0.407438,0.655326,0.333172,0.543965,0.727539,0.903561
0.297549,0.40646,0.518987,0.737969,0.633412,0.903821
0.629651,0.798121,0.454687,0.463567,0.324682,0.904081
0.621752,0.718749,0.644955,0.374641,0.516205,0.904341
0.490693,0.629333,0.559082,0.635455,0.421109,0.904601
0.327716,0.186911,0.52947,0.599248,0.540273,0.904861
0.665822,0.613209,0.515658,0.356834,0.509417,0.905121
0.542341,0.394003,0.51905,0.546914,0.400844,0.905381
0.354476,0.293209,0.58273,0.547589,0.601862,0.905641
0.420644,0.867116,0.485338,0.597866,0.658694,0.905901
0.63004,0.611819,0.461122,0.355309,0.546018,0.906161
0.420053,0.416777,0.553869,0.551319,0.613671,0.906421
0.566883,0.481011,0.293583,0.407373,0.531188,0.906681
0.494114,0.652714,0.410926,0.566305,0.558634,0.90694
0.715488,0.771665,0.527272,0.3057,0.492587,0.9072
0.461819,0.308866,0.580179,0.458686,0.583047,0.90746
0.408839,0.592191,0.656677,0.506276,0.709182,0.90772
0.422936,0.338933,0.355774,0.537693,0.610943,0.90798
0.497737,0.37828,0.469234,0.427854,0.541058,0.90824
0.61823,0.589829,0.508639,0.349154,0.467398,0.9085
0.721641,0.751871,0.270769,0.232721,0.638533,0.90876
0.66577,0.594848,0.499632,0.291081,0.572115,0.90902
0.233446,0.554074,0.411317,0.737397,0.789391,0.90928
0.713675,0.474789,0.611392,0.359261,0.420367,0.90954
0.45223,0.570264,0.612629,0.583058,0.565632,0.9098
0.604057,0.399447,0.436349,0.417362,0.477456,0.91006
0.550777,0.477416,0.261813,0.49635,0.427518,0.91032
0.65784,0.286739,0.41207,0.255762,0.494268,0.91058
0.469053,0.670027,0.369302,0.585864,0.679072,0.91084
0.475904,0.2378,0.630577,0.595114,0.464054,0.9111
0.43386,0.748777,0.605257,0.610685,0.554448,0.91136
0.642016,0.712256,0.49734,0.405375,0.499114,0.911619
0.624761,0.706664,0.479372,0.406106,0.510678,0.911879
0.705794,0.722446,0.593895,0.338788,0.489256,0.912139
0.579116,0.253951,0.302878,0.407556,0.510848,0.912399
0.633665,0.254153,0.467313,0.412071,0.284619,0.912659
0.458746,0.548755,0.334128,0.546364,0.505562,0.912919
0.450176,0.427071,0.487439,0.610395,0.521662,0.913179
0.535828,0.45665,0.388835,0.494736,0.555888,0.913439
0.401564,0.273085,0.394983,0.578696,0.529699,0.913699
0.270724,0.548018,0.332105,0.642269,0.846558,0.913959
0.532907,0.549896,0.472753,0.591288,0.454065,0.914219
0.429051,0.278755,0.497364,0.606342,0.523618,0.914479
0.21991,0.649264,0.459451,0.761001,0.740099,0.914739
0.785541,0.830526,0.396467,0.196768,0.534091,0.914999
0.489995,0.191648,0.558566,0.557489,0.267523,0.915259
0.422683,0.661439,0.810281,0.620361,0.484895,0.915519
0.573529,0.329189,0.397134,0.448852,0.502925,0.915779
0.496495,0.405693,0.406439,0.516607,0.489523,0.916038
0.101086,0.12687,0.362571,0.827935,0.691147,0.916298
0.62821,0.718413,0.467883,0.403394,0.535785,0.916558
0.649008,0.557007,0.455794,0.336812,0.482263,0.916818
0.690816,0.282353,0.414702,0.265822,0.438716,0.917078
0.760244,0.513236,0.270899,0.260741,0.440139,0.917338
0.618445,0.488851,0.332448,0.209187,0.607625,0.917598
0.604392,0.322515,0.422562,0.378648,0.564174,0.917858
0.331442,0.466935,0.682628,0.766312,0.515371,0.918118
0.666479,0.506389,0.553703,0.438748,0.374664,0.918378
0.839697,0.385388,0.528344,0.217393,0.162749,0.918638
0.400993,0.412251,0.686128,0.757092,0.383321,0.918898
0.362298,0.578459,0.571135,0.627774,0.830912,0.919158
0.489889,0.357345,0.682291,0.532011,0.455685,0.919418
0.533711,0.219736,0.60427,0.466863,0.481595,0.919678
0.423231,0.168639,0.531446,0.562449,0.54614,0.919938
0.795053,0.3564,0.382211,0.252417,0.226273,0.920198
0.494971,0.631907,0.618469,0.464365,0.750947,0.920457
0.238664,0.478806,0.549552,0.66584,0.835195,0.920717
0.470961,0.31324,0.532663,0.558707,0.579646,0.920977
0.478097,0.249505,0.329749,0.504906,0.46047,0.921237
0.247458,0.304923,0.581677,0.724743,0.548794,0.921497
0.712769,0.509616,0.748497,0.452619,0.162968,0.921757
0.50555,0.578546,0.359534,0.518609,0.562511,0.922017
0.18262,0.527161,0.508607,0.809668,0.754344,0.922277
0.408646,0.198168,0.394518,0.596175,0.363457,0.922537
0.476893,0.469954,0.431849,0.550316,0.616391,0.922797
0.296011,0.616853,0.381911,0.69868,0.779036,0.923057
0.559369,0.26795,0.35176,0.529096,0.361724,0.923317
0.449592,0.51208,0.399057,0.491306,0.680679,0.923577
0.503335,0.32902,0.853566,0.623019,0.327769,0.923837
0.50368,0.154289,0.430767,0.482258,0.493277,0.924097
0.585359,0.283503,0.426165,0.378738,0.313153,0.924357
0.446824,0.428999,0.587133,0.606823,0.393331,0.924617
0.570448,0.369261,0.560228,0.403212,0.621481,0.924877
0.689634,0.550636,0.456276,0.391495,0.451751,0.925136
0.545402,0.491186,0.369645,0.318093,0.644859,0.925396
0.568658,0.486857,0.31291,0.325904,0.546022,0.925656
0.57981,0.469749,0.334467,0.566369,0.304919,0.925916
0.253466,0.623191,0.319949,0.752784,0.762547,0.926176
0.420642,0.770125,0.553309,0.566765,0.695011,0.926436
0.651866,0.505768,0.368599,0.305195,0.499616,0.926696
0.496918,0.736686,0.471368,0.501625,0.498315,0.926956
0.580421,0.419686,0.520904,0.419565,0.515777,0.927216
0.488889,0.422893,0.365804,0.612606,0.463888,0.927476
0.792274,0.63404,0.446701,0.228926,0.413408,0.927736
0.521977,0.379819,0.473917,0.510096,0.527324,0.927996
0.368606,0.697835,0.55779,0.581865,0.697364,0.928256
0.64466,0.380865,0.559552,0.40128,0.456331,0.928516
0.458838,0.331872,0.391016,0.498631,0.549069,0.928776
0.154077,0.545596,0.766642,0.872939,0.624659,0.929036
0.65923,0.637131,0.438152,0.402589,0.457099,0.929296
0.331008,0.664051,0.326667,0.578403,0.905895,0.929555
0.808089,0.271807,0.508584,0.311774,0.15497,0.929815
0.68082,0.75672,0.609657,0.432963,0.394636,0.930075
0.208445,0.468002,0.532029,0.844225,0.582069,0.930335
0.500719,0.833634,0.444584,0.432237,0.635914,0.930595
0.324505,0.651864,0.541438,0.677021,0.715669,0.930855
0.534404,0.677782,0.326362,0.418059,0.634373,0.931115
0.642157,0.548084,0.178339,0.35313,0.540325,0.931375
0.5677,0.714832,0.700835,0.474498,0.495875,0.931635
0.45296,0.460448,0.418041,0.493221,0.555247,0.931895
0.342643,0.308566,0.375322,0.577275,0.632845,0.932155
0.614972,0.538649,0.177987,0.359615,0.476801,0.932415
0.587443,0.266625,0.538828,0.400135,0.468459,0.932675
0.444184,0.449536,0.51391,0.611812,0.501135,0.932935
0.548871,0.567628,0.638974,0.35931,0.62854,0.933195
0.239418,0.527633,0.563433,0.696525,0.742146,0.933455
0.608877,0.522935,0.329401,0.284843,0.674763,0.933715
0.682094,0.236427,0.312345,0.47264,0.194055,0.933975
0.287063,0.288421,0.710976,0.862187,0.403162,0.934234
0.533295,0.283058,0.573035,0.449853,0.581506,0.934494
0.394721,0.421933,0.650397,0.58998,0.607079,0.934754
0.480051,0.254096,0.474381,0.462979,0.462945,0.935014
0.7099,0.819585,0.384871,0.382717,0.530598,0.935274
0.509565,0.757012,0.385905,0.395302,0.624205,0.935534
0.46711,0.584221,0.361442,0.655609,0.442946,0.935794
0.472004,0.804516,0.679393,0.43133,0.782899,0.936054
0.608026,0.31376,0.523734,0.416139,0.375467,0.936314
0.535387,0.629473,0.521424,0.46172,0.425065,0.936574
0.436247,0.478334,0.432494,0.666182,0.552313,0.936834
0.6946,0.576302,0.412881,0.293171,0.474955,0.937094
0.811474,0.434937,0.467995,0.291467,0.250423,0.937354
0.596225,0.461732,0.664615,0.36962,0.495285,0.937614
0.51233,0.544429,0.345929,0.363003,0.689868,0.937874
0.390517,0.454231,0.332422,0.586688,0.543678,0.938134
0.201085,0.097142,0.383465,0.782776,0.578,0.938394
0.682635,0.596548,0.546066,0.392112,0.429321,0.938653
0.417084,0.261445,0.536557,0.651713,0.348235,0.938913
0.335049,0.206797,0.433285,0.64639,0.504095,0.939173
0.260648,0.608835,0.401211,0.589198,0.968895,0.939433
0.224806,0.513842,0.430106,0.748454,0.712124,0.939693
0.44347,0.720511,0.613509,0.72643,0.554657,0.939953
0.593191,0.721967,0.360476,0.280405,0.753392,0.940213
0.668816,0.653561,0.579868,0.293936,0.573324,0.940473
0.429984,0.298165,0.307854,0.602026,0.525338,0.940733
0.342317,0.760533,0.611458,0.631784,0.72729,0.940993
0.636401,0.314809,0.328799,0.312596,0.492688,0.941253
0.442638,0.565497,0.622851,0.676488,0.350186,0.941513
0.437912,0.600586,0.447752,0.604871,0.464826,0.941773
0.454361,0.401016,0.517837,0.596604,0.491605,0.942033
0.661998,0.471143,0.446189,0.432195,0.338704,0.942293
0.73826,0.670933,0.538384,0.235004,0.602325,0.942553
0.803441,0.489504,0.32869,0.17302,0.428906,0.942813
0.287996,0.675789,0.409828,0.634186,0.782419,0.943073
0.609859,0.79585,0.382038,0.353379,0.538448,0.943332
0.356845,0.477591,0.62954,0.656786,0.627576,0.943592
0.456661,0.308465,0.568146,0.601432,0.366291,0.943852
0.490789,0.309134,0.325526,0.567395,0.529756,0.944112
0.352704,0.544937,0.358066,0.534995,0.859668,0.944372
0.758515,0.560671,0.54621,0.402288,0.138132,0.944632
0.528589,0.404258,0.371453,0.436608,0.589303,0.944892
0.715727,0.273257,0.712311,0.386914,0.294324,0.945152
0.316754,0.574466,0.581355,0.730114,0.572425,0.945412
0.364491,0.695918,0.591458,0.573961,0.684145,0.945672
0.637867,0.54187,0.491398,0.38888,0.472877,0.945932
0.603045,0.707442,0.734288,0.402148,0.41254,0.946192
0.54399,0.752614,0.521633,0.507874,0.590272,0.946452
0.478256,0.598898,0.687177,0.627747,0.415268,0.946712
0.534308,0.606069,0.652217,0.536769,0.385748,0.946972
0.446712,0.734855,0.395861,0.506635,0.713102,0.947232
0.480556,0.542895,0.487164,0.563063,0.586491,0.947492
0.397263,0.586982,0.439481,0.432892,0.796856,0.947751
0.4455,0.419404,0.565131,0.499901,0.673436,0.948011
0.742115,0.726223,0.586004,0.32477,0.241601,0.948271
0.463884,0.586566,0.435287,0.505036,0.699006,0.948531
0.397011,0.440291,0.330785,0.454021,0.704157,0.948791
0.72101,0.366928,0.42277,0.355146,0.328703,0.949051
0.643595,0.609435,0.20564,0.341681,0.558438,0.949311
0.610387,0.638676,0.603068,0.44871,0.568941,0.949571
0.392954,0.575538,0.588829,0.588966,0.536846,0.949831
0.474512,0.316194,0.640811,0.44692,0.527687,0.950091
0.294819,0.510059,0.529499,0.695129,0.70245,0.950351
0.518164,0.686876,0.741609,0.570658,0.472785,0.950611
0.684293,0.357586,0.382078,0.307371,0.522526,0.950871
0.558463,0.19051,0.458431,0.294032,0.596318,0.951131
0.437681,0.59932,0.440804,0.481589,0.718703,0.951391
0.646088,0.592812,0.489717,0.425953,0.444011,0.951651
0.511968,0.626347,0.561062,0.53321,0.69378,0.951911
0.667357,0.341563,0.392195,0.326643,0.410868,0.952171
0.506025,0.621283,0.630734,0.46534,0.588905,0.95243
0.678858,0.299268,0.738856,0.462831,0.293425,0.95269
0.665925,0.757656,0.520583,0.380071,0.546096,0.95295
0.511082,0.451673,0.40623,0.485687,0.547039,0.95321
0.549649,0.356947,0.693362,0.525273,0.326494,0.95347
0.650821,0.545914,0.502402,0.485916,0.376266,0.95373
0.54632,0.727084,0.722382,0.526606,0.52171,0.95399
0.365189,0.490113,0.598296,0.691288,0.559219,0.95425
0.598895,0.279468,0.595605,0.442152,0.411217,0.95451
0.471122,0.720704,0.50636,0.538771,0.509351,0.95477
0.485296,0.292906,0.385331,0.416185,0.606944,0.95503
0.403468,0.547109,0.501231,0.659216,0.488501,0.95529
0.580918,0.362094,0.498396,0.475941,0.361401,0.95555
0.680337,0.404668,0.558893,0.377204,0.369552,0.95581
0.602618,0.761466,0.406347,0.383814,0.684337,0.95607
0.389351,0.610639,0.431708,0.685642,0.543713,0.95633
0.301147,0.340725,0.311268,0.647785,0.792909,0.95659
0.449673,0.426221,0.279721,0.630317,0.473798,0.956849
0.562234,0.690759,0.630045,0.516409,0.531603,0.957109
0.629002,0.276594,0.623988,0.493662,0.206955,0.957369
0.837614,0.602298,0.683795,0.277953,0.198709,0.957629
0.528414,0.354278,0.85989,0.568098,0.209675,0.957889
0.554447,0.400867,0.475738,0.490061,0.500454,0.958149
0.725541,0.793301,0.39888,0.372524,0.353844,0.958409
0.424126,0.679984,0.555436,0.474182,0.686895,0.958669
0.498388,0.364804,0.497151,0.542938,0.413705,0.958929
0.393688,0.539808,0.309173,0.625715,0.562035,0.959189
0.618628,0.539977,0.280353,0.34268,0.661627,0.959449
0.486101,0.472022,0.51174,0.482329,0.588748,0.959709
0.657762,0.544538,0.43675,0.333668,0.4755,0.959969
0.681787,0.422084,0.522026,0.313292,0.575228,0.960229
0.71334,0.50178,0.525219,0.377276,0.321425,0.960489
0.711252,0.268524,0.494724,0.339948,0.290748,0.960749
0.393847,0.237741,0.469323,0.575367,0.469873,0.961009
0.399597,0.585778,0.615992,0.604058,0.558023,0.961269
0.500017,0.289634,0.609236,0.505792,0.384626,0.961528
0.433654,0.373626,0.343563,0.58095,0.639354,0.961788
0.505396,0.393911,0.28571,0.466505,0.602552,0.962048
0.732538,0.44682,0.526701,0.438495,0.200437,0.962308
0.524872,0.512784,0.499815,0.505856,0.4787,0.962568
0.476958,0.534738,0.391296,0.52585,0.579681,0.962828
0.506334,0.37672,0.615288,0.557563,0.415897,0.963088
0.574919,0.464908,0.351457,0.417072,0.409637,0.963348
0.516756,0.43877,0.614274,0.544844,0.37029,0.963608
0.326747,0.506832,0.630625,0.606721,0.551911,0.963868
0.390611,0.561004,0.462426,0.662901,0.553029,0.964128
0.544268,0.286633,0.352284,0.377103,0.478635,0.964388
0.731578,0.583594,0.557814,0.242397,0.402682,0.964648
0.699039,0.401714,0.32079,0.301787,0.434237,0.964908
0.682877,0.568698,0.357748,0.345623,0.382819,0.965168
0.495273,0.478952,0.509561,0.487286,0.572434,0.965428
0.495394,0.447367,0.434815,0.567228,0.486314,0.965688
0.719676,0.45148,0.487361,0.289153,0.451712,0.965947
0.512462,0.497233,0.504225,0.497765,0.522898,0.966207
0.724695,0.903512,0.590211,0.315457,0.480652,0.966467
0.385491,0.155109,0.500434,0.672784,0.461408,0.966727
0.523521,0.583793,0.658499,0.482313,0.549292,0.966987
0.631476,0.534396,0.381121,0.355331,0.457095,0.967247
0.323507,0.549745,0.46464,0.764594,0.497682,0.967507
0.728437,0.787815,0.461757,0.251121,0.6101,0.967767
0.631729,0.380515,0.42765,0.395228,0.369753,0.968027
0.404281,0.357363,0.485443,0.543024,0.649194,0.968287
0.22607,0.51638,0.502351,0.654752,0.79662,0.968547
0.668444,0.611064,0.494345,0.4672,0.431307,0.968807
0.545807,0.455152,0.428886,0.49955,0.544402,0.969067
0.539564,0.384351,0.459837,0.456451,0.501471,0.969327
0.672226,0.497825,0.510496,0.369959,0.469655,0.969587
0.62279,0.265344,0.536214,0.429223,0.32697,0.969847
0.638337,0.555952,0.566568,0.385607,0.452956,0.970107
0.638248,0.482901,0.366663,0.450186,0.309036,0.970367
0.697824,0.430866,0.577676,0.341442,0.372586,0.970626
0.775794,0.53806,0.491879,0.355186,0.354464,0.970886
0.698184,0.714752,0.555658,0.389852,0.528075,0.971146
0.626171,0.783982,0.458748,0.362038,0.531912,0.971406
0.531449,0.385219,0.25982,0.37276,0.655009,0.971666
0.550468,0.744852,0.36961,0.435799,0.592472,0.971926
0.549965,0.674338,0.475918,0.350107,0.63367,0.972186
0.363207,0.359785,0.261171,0.541576,0.68525,0.972446
0.306501,0.267157,0.529251,0.720154,0.585059,0.972706
0.661353,0.722158,0.777366,0.414237,0.491753,0.972966
0.593184,0.177313,0.401595,0.400664,0.413085,0.973226
0.42264,0.208331,0.390389,0.542049,0.582532,0.973486
0.750985,0.465636,0.355866,0.186673,0.463779,0.973746
0.459391,0.317089,0.561036,0.58574,0.41109,0.974006
0.270469,0.258521,0.347614,0.610164,0.811337,0.974266
0.420541,0.515229,0.401304,0.432146,0.829502,0.974526
0.463996,0.362189,0.668516,0.539324,0.46133,0.974786
0.550014,0.456077,0.667054,0.560063,0.362851,0.975045
0.368394,0.281331,0.487269,0.595644,0.592673,0.975305
0.345284,0.531312,0.485182,0.737246,0.465961,0.975565
0.523675,0.34424,0.385009,0.581128,0.409798,0.975825
0.468585,0.387418,0.46984,0.500679,0.625476,0.976085
0.676276,0.659855,0.61353,0.454777,0.396012,0.976345
0.643683,0.566891,0.455763,0.27513,0.569836,0.976605
0.420365,0.997863,0.492472,0.566113,0.805513,0.976865
0.443096,0.511212,0.535384,0.617939,0.518401,0.977125
0.542017,0.419832,0.497833,0.364955,0.480023,0.977385
0.36363,0.702432,0.524179,0.750271,0.702114,0.977645
0.517636,0.479659,0.370279,0.505831,0.580449,0.977905
0.501162,0.535496,0.719623,0.551426,0.438908,0.978165
0.801099,0.975612,0.539282,0.180903,0.663007,0.978425
0.540786,0.510618,0.45188,0.505665,0.572595,0.978685
0.363753,0.694224,0.665971,0.547657,0.766087,0.978945
0.470758,0.476958,0.348606,0.518749,0.680316,0.979205
0.308168,0.488785,0.515478,0.795664,0.652224,0.979465
0.448355,0.340309,0.51248,0.540827,0.629601,0.979724
0.453611,0.477621,0.340865,0.376258,0.687293,0.979984
